real_part,imaginary_part,magnitude
6.420640013757714e-17,0.0,6.420640013757714e-17
-0.08621119261109828,0.0,0.08621119261109828
-0.0904830706219535,0.0,0.0904830706219535
-0.1868325515402347,-0.0844478314185594,0.2050313111364503
-0.1868325515402347,0.0844478314185594,0.2050313111364503
