b5,b6,T365,T10000,logT10000,M10000,NK10000,CTL10000,B10000,phase,phase_code
2.5808615404180768e-5,2.5582289892565713e-6,1.401575973713747,1.401576390806944,0.38049640549851854,500.0700811352259,228747.6927227139,1.9275047153272205,303894.87171468703,controlled,0
2.5808615404180768e-5,2.770322538580971e-6,0.7354023544041092,0.7354021442600165,0.2394001297296619,500.0367728867374,228752.6725622803,1.6881513508382497,303902.8110074913,controlled,0
2.5808615404180768e-5,3.000000000000001e-6,0.36583881852771716,0.36583870457028267,0.13539941541352563,500.01829411402025,228755.43518970138,1.555354602579483,303907.21550783655,controlled,0
2.9552092352028878e-5,2.0000000000000002e-7,9.735163859833518e6,9.738392414076699e6,6.98848731530244,486945.90059700905,717.2508655706279,15.775084010599441,693.9529824167039,tumor_dominant,2
2.9552092352028878e-5,2.1658127948788786e-7,9.679361494968874e6,9.737241397681573e6,6.988435981412815,486888.4616976168,717.3353020885138,15.77693633674212,694.0347353655694,tumor_dominant,2
2.9552092352028878e-5,2.3453725312305292e-7,6.32648170880142e6,9.735994798080273e6,6.98838037778662,486826.2529171545,717.4267728703943,15.778942946873558,694.1232990305407,tumor_dominant,2
2.9552092352028878e-5,2.5398189184482656e-7,14273.398353088609,9.734644663677948e6,6.988320148037862,486758.8774452465,717.5258669895948,15.781117223547138,694.2192437670012,tumor_dominant,2
2.9552092352028878e-5,2.7503861551253435e-7,5421.643741466827,9.733182378929757e6,6.988254905817282,486685.905337814,717.6332233815878,15.783472847229877,694.3231882085722,tumor_dominant,2
2.9552092352028878e-5,2.978410762814096e-7,3716.477246423275,9.73159860847446e6,6.988184232255568,486606.87072904495,717.7495351567771,15.786025094592375,694.4358034429787,tumor_dominant,2
2.9552092352028878e-5,3.225340069253865e-7,2902.026048780826,2960.5685893392747,3.4715217952672273,648.0284052563435,208578.45538842079,802.5210277308822,255424.3497860015,intermediate,1
2.9552092352028878e-5,3.4927413949127666e-7,2377.9522038879945,2390.1890849403,3.37861391961193,619.5094203755848,212184.5477614745,682.2300577661545,261043.73176655127,intermediate,1
2.9552092352028878e-5,3.7823120011525856e-7,1991.3028545949621,1994.6445818837037,3.300083197336606,599.7322146404763,214759.3966971207,590.6556677984499,265088.07939994097,intermediate,1
2.9552092352028878e-5,4.095889863160102e-7,1684.705509988004,1685.7589875510064,3.2270530328830067,584.2879338733027,216814.0036449305,514.0527802025023,268334.5766105711,intermediate,1
2.9552092352028878e-5,4.4354653360234233e-7,1431.3562092476323,1431.722347238134,3.1561620349571937,571.5861104075898,218533.47220008384,447.4622154391479,271064.7950818245,intermediate,1
2.9552092352028878e-5,4.803193788000626e-7,1216.7951316598956,1216.9323703962098,3.0856231733714146,560.8466109229872,220008.72006877046,388.480384242539,273416.9412670299,intermediate,1
2.9552092352028878e-5,5.201409281167251e-7,1032.381473404625,1032.4363911323353,3.014283750600095,551.6218135122706,221291.8983642026,335.75834302045035,275470.181682252,intermediate,1
2.9552092352028878e-5,5.63263938627689e-7,872.5354068719956,872.5586816796438,2.9412920842172343,543.627927242164,222416.02387948366,288.4653200784437,277274.55296664406,controlled,0
2.9552092352028878e-5,6.099621225868601e-7,733.4210587277,733.4314932890288,2.865951291652319,536.671576390762,223403.5874365933,246.05090474653812,278864.08406217064,controlled,0
2.9552092352028878e-5,6.605318847450488e-7,612.2552526902235,612.2601145015617,2.787644719758148,530.6129984783558,224270.8680721229,208.12384684251987,280263.3924218693,controlled,0
2.9552092352028878e-5,7.152942037031436e-7,506.9162886271558,506.91866148293263,2.7057941695723944,525.3459296178775,225030.339558208,174.3834272487497,281491.35810246144,controlled,0
2.9552092352028878e-5,7.745966692414835e-7,415.70864508874837,415.70986026096944,2.619833776930196,520.7854878465754,225692.08767871984,144.5778648056539,282563.3052285736,controlled,0
2.9552092352028878e-5,8.388156885568838e-7,337.2146882646936,337.21532700663545,2.5291932847625445,516.8607603995845,226264.7146481724,118.4776905034631,283492.38463100744,controlled,0
2.9552092352028878e-5,9.083588754108175e-7,270.1978156093654,270.1980902991304,2.4332866270258893,513.509901864822,226755.91877560123,95.85853566178042,284290.46567899315,controlled,0
2.9552092352028878e-5,9.836676373532668e-7,213.53801491702367,213.53820789102187,2.331504648495344,510.67690496211884,227172.87530543836,76.49024959986036,284968.71914951084,controlled,0
2.9552092352028878e-5,1.0652199774439907e-6,166.19045686561373,166.19053236886347,2.2232116806605546,508.30952322574876,227522.48241252106,60.13072709747321,285537.9875849884,controlled,0
2.9552092352028878e-5,1.1535335282543925e-6,127.15822630071165,127.158240833267,2.1077465374289237,506.35790216290866,227811.49996822578,46.5234932632668,286008.99176928104,controlled,0
2.9552092352028878e-5,1.2491688374075696e-6,95.47840367679368,95.47841919764384,1.9844301789237226,504.7739134750613,228046.61668382736,35.39838109748732,286392.41795253236,controlled,0
2.9552092352028878e-5,1.3527329255106409e-6,70.21700290513553,70.21700136267239,1.8525836834766631,503.5108430045527,228234.44626997333,26.47478853803664,286698.89864577784,controlled,0
2.9552092352028878e-5,1.4648831390624412e-6,50.47117941436551,50.47118222986959,1.7115641435758382,502.52355230469163,228381.480627971,19.466970183233872,286938.9192939055,controlled,0
2.9552092352028878e-5,1.5863313227918852e-6,35.3774063249341,35.3774037147426,1.5608316998787306,501.76886634148514,228494.00228197037,14.090776616955832,287122.6633546568,controlled,0
2.9552092352028878e-5,1.7178483379099004e-6,24.12304052935293,24.12304003612585,1.400072190440586,501.20614948179644,228577.97386610808,10.071153740270805,287259.82150509296,controlled,0
2.9552092352028878e-5,1.8602689549533346e-6,15.959717493019111,15.959719237192203,1.2294186583719078,500.7979836653529,228638.92100663096,7.149648174892798,287359.39077813877,controlled,0
2.9552092352028878e-5,2.0144971522769457e-6,10.216127244238471,10.21612566396858,1.0498428664270056,500.51080326335864,228681.82195504606,5.0911485896223025,287429.487605119,controlled,0
2.9552092352028878e-5,2.1815118538242366e-6,6.308239855581945,6.308239688449356,0.8638127824768745,500.3154142316605,228711.0209376633,3.689160290802443,287477.20066819375,controlled,0
2.9552092352028878e-5,2.3623731425962365e-6,3.745341813598681,3.745341883509476,0.6762675071263997,500.1872643406262,228730.17391352085,2.769080022923983,287508.5003563114,controlled,0
2.9552092352028878e-5,2.5582289892565713e-6,2.1307717542099693,2.1307721207084285,0.4956514578051861,500.1065305318592,228742.24137580636,2.189197845150796,287528.22186666983,controlled,0
2.9552092352028878e-5,2.770322538580971e-6,1.1572793821584328,1.1572793693715986,0.33390639022080465,500.057867112742,228749.51892983614,1.8394681587455188,287540.11485500226,controlled,0
2.9552092352028878e-5,3.000000000000001e-6,0.5976832926776072,0.5976833224774275,0.20349070180540327,500.0298918755493,228753.7023950493,1.6383998779324926,287546.95168847457,controlled,0
3.383855153428233e-5,2.0000000000000002e-7,9.739700452375509e6,9.74014869862466e6,6.9885656317027465,487033.5440246636,717.1219833468837,15.772189693798827,606.0449158778569,tumor_dominant,2
3.383855153428233e-5,2.1658127948788786e-7,9.73531596286158e6,9.739143501555346e6,6.988520809592014,486983.3819309906,717.1956951991616,15.773806548247896,606.1072663219279,tumor_dominant,2
3.383855153428233e-5,2.3453725312305292e-7,9.663459427082904e6,9.738054847804144e6,6.9884722608982734,486929.05510838394,717.2755441037508,15.775558615161778,606.1748079107645,tumor_dominant,2
3.383855153428233e-5,2.5398189184482656e-7,5.075669668075064e6,9.736875797593258e6,6.988419674836958,486870.2172399689,717.3620433469159,15.777456994426842,606.2479748197637,tumor_dominant,2
3.383855153428233e-5,2.7503861551253435e-7,12219.34989068081,9.735598832203595e6,6.988362714540263,486806.4931175288,717.4557495491567,15.77951245906557,606.327237880007,tumor_dominant,2
3.383855153428233e-5,2.978410762814096e-7,5142.280135378589,9.734215805352448e6,6.988301014839442,486737.4762150073,717.5572663938444,15.781740072549727,606.4131077323178,tumor_dominant,2
3.383855153428233e-5,3.225340069253865e-7,3584.075031621432,9.732717890430663e6,6.9882341798535625,486662.72605537676,717.6672486888469,15.784153467656555,606.5061382630003,tumor_dominant,2
3.383855153428233e-5,3.4927413949127666e-7,2812.446864292246,2860.5057695856763,3.456594625902872,643.0252501860537,209202.1854952458,782.3616413391244,239469.43406699688,intermediate,1
3.383855153428233e-5,3.7823120011525856e-7,2308.062066386477,2318.323746622579,3.3653613745794395,615.9161617905654,212647.76461708688,666.1114517854583,244847.98279170916,intermediate,1
3.383855153428233e-5,4.095889863160102e-7,1932.9754714667527,1935.7769435266632,3.2870796063806282,596.7888298033747,215147.95689878287,576.4121677972905,248790.64072351804,intermediate,1
3.383855153428233e-5,4.4354653360234233e-7,1634.2929667327817,1635.1673860374844,3.213827731556468,581.7583600679526,217154.27694892572,501.0561990988357,251979.06420893534,intermediate,1
3.383855153428233e-5,4.803193788000626e-7,1386.9504567664649,1387.249175432034,3.14246742419004,569.3624503320036,218837.30193318264,435.4555124583399,254670.76726352598,intermediate,1
3.383855153428233e-5,5.201409281167251e-7,1177.287977604108,1177.3973762910964,3.0712917668763535,558.8698686739974,220282.43439058494,377.3457229317842,256994.52995962833,intermediate,1
3.383855153428233e-5,5.63263938627689e-7,997.0764681080068,997.118947431905,2.9991822999397706,549.8559417419686,221539.24190975033,325.44135801600993,259024.95003111195,controlled,0
3.383855153428233e-5,6.099621225868601e-7,840.9646166450998,840.9820162543368,2.9253028155793244,542.0491000682778,222639.39753856318,278.9428704314471,260809.5806087805,controlled,0
3.383855153428233e-5,6.605318847450488e-7,705.2490808118675,705.2565574314306,2.8489624931716575,535.2628259445177,223604.64927790663,237.3147896654517,262381.0114395887,controlled,0
3.383855153428233e-5,7.152942037031436e-7,587.2246562554576,587.2280105498647,2.7695457011258298,529.3613952901426,224450.87523293108,200.17132392562348,263763.0236978923,controlled,0
3.383855153428233e-5,7.745966692414835e-7,484.8145208028161,484.8160960645256,2.686471899757294,524.2408002303839,225190.34384935637,167.21128957888803,264974.031457685,controlled,0
3.383855153428233e-5,8.388156885568838e-7,396.34702683784064,396.34777442601984,2.5991707848445302,519.8173778485615,225833.06637124385,138.17845450270514,266029.14634178695,controlled,0
3.383855153428233e-5,9.083588754108175e-7,320.41466165192566,320.41499153329266,2.5070661293916814,516.0207468239511,226387.65319294407,112.836287834846,266941.4826601073,controlled,0
3.383855153428233e-5,9.836676373532668e-7,255.78193694062543,255.78212922691642,2.4095647956888673,512.7890971600482,226861.8591785887,90.95178326428533,267722.99393033906,controlled,0
3.383855153428233e-5,1.0652199774439907e-6,201.32522736532624,201.32528842230155,2.306050168168135,510.0662584677612,227262.950433997,72.28543489483945,268385.0232550149,controlled,0
3.383855153428233e-5,1.1535335282543925e-6,155.99257413174348,155.99263324771846,2.1958792739702053,507.79962780127283,227597.92280321693,56.58587089576317,268938.6329052273,controlled,0
3.383855153428233e-5,1.2491688374075696e-6,118.78017837610155,118.78021256218801,2.0783850794486693,505.9390066315156,227873.63200394335,43.58813729024361,269394.78682110255,controlled,0
3.383855153428233e-5,1.3527329255106409e-6,88.71931808562091,88.71933341187452,1.952886038243297,504.4359643677248,228096.84346273637,33.01500419276455,269764.4080558972,controlled,0
3.383855153428233e-5,1.4648831390624412e-6,64.87300634705507,64.87301773657389,1.8187075595447701,503.2436475509489,228274.22102188482,24.58072765468636,270058.3386837524,controlled,0
3.383855153428233e-5,1.5863313227918852e-6,46.33954035649262,46.339532879493234,1.675223968234818,502.31697420329715,228412.27062151092,17.996702961503406,270287.22604323545,controlled,0
3.383855153428233e-5,1.7178483379099004e-6,32.26108542390023,32.26108806270676,1.5219364520963803,501.6130451864296,228517.2473152598,12.978385444447945,270461.3530054596,controlled,0
3.383855153428233e-5,1.8602689549533346e-6,21.835754660080738,21.83575543607132,1.3586153831990064,501.09177979995735,228595.04702579573,9.252771186109294,270590.4420805685,controlled,0
3.383855153428233e-5,2.0144971522769457e-6,14.330499997030184,14.330496514173808,1.1855562207300396,500.71651802705384,228651.08832954583,6.565681490013172,270683.45041094476,controlled,0
3.383855153428233e-5,2.1815118538242366e-6,9.093181052674659,9.093181191995827,1.0040280697436432,500.454655462288,228690.21148081485,4.688094937637225,270748.39145327994,controlled,0
3.383855153428233e-5,2.3623731425962365e-6,5.561614550167045,5.5616159430348455,0.8170108071683008,500.2780845081946,228716.60044736837,3.420868896943211,270792.1996231071,controlled,0
3.383855153428233e-5,2.5582289892565713e-6,3.268069584281428,3.2680688888496547,0.6302314205476108,500.16339770309173,228733.7408752204,2.597380882054677,270820.6572835231,controlled,0
3.383855153428233e-5,2.770322538580971e-6,1.8384843662547392,1.8384838401474322,0.45308642607428135,500.0919278402406,228744.42694267904,2.0838959567431496,270838.39904519706,controlled,0
3.383855153428233e-5,3.000000000000001e-6,0.9864396481686905,0.9864394218411611,0.2980753254139049,500.04932464521136,228750.79596727024,1.7777821896982497,270848.974015839,controlled,0
3.874675120456128e-5,2.0000000000000002e-7,9.741594186470615e6,9.741682752121806e6,6.988634026802398,487110.09748671856,717.0094393392301,15.769656246020885,529.2730528667146,tumor_dominant,2
3.874675120456128e-5,2.1658127948788786e-7,9.740350883472728e6,9.740804899210637e6,6.9885948894352214,487066.29023016297,717.073791891188,15.771068079640163,529.3206058494332,tumor_dominant,2
3.874675120456128e-5,2.3453725312305292e-7,9.735926244928045e6,9.739854175607994e6,6.988552499291151,487018.8465185203,717.1434994009605,15.772597246232042,529.372115860449,tumor_dominant,2
3.874675120456128e-5,2.5398189184482656e-7,9.660324879351713e6,9.738824524098527e6,6.988506585301785,486967.4640779903,717.2190092462777,15.774254001310052,529.4279134898073,tumor_dominant,2
3.874675120456128e-5,2.7503861551253435e-7,4.726431953326711e6,9.737709382550398e6,6.988456853683827,486911.81543762045,717.3008064887931,15.776049145251376,529.4883571744137,tumor_dominant,2
3.874675120456128e-5,2.978410762814096e-7,11639.342554664334,9.736501641579162e6,6.988402986013858,486851.54581653257,717.3894171016967,15.777993687219846,529.5538355831603,tumor_dominant,2
3.874675120456128e-5,3.225340069253865e-7,5019.61653298715,9.735193598618718e6,6.988344637136135,486786.2708318435,717.4854114830151,15.7800994310597,529.6247702131755,tumor_dominant,2
3.874675120456128e-5,3.4927413949127666e-7,3512.7994198251076,4059.4810571404078,3.6085774887706323,702.9739587339965,201965.43429935945,1000.3686899869106,211694.64167274535,intermediate,1
3.874675120456128e-5,3.7823120011525856e-7,2758.789636461156,2802.2453747747245,3.4476611142592457,640.1122279999026,209567.06867348816,770.4442433402934,223203.29269443935,intermediate,1
3.874675120456128e-5,4.095889863160102e-7,2263.4962311282866,2272.7509641614006,3.356742896229819,613.6375220067832,212942.5593856062,655.772642459335,228433.50258747436,intermediate,1
3.874675120456128e-5,4.4354653360234233e-7,1894.2518773480854,1896.7482176222913,3.278238592205725,594.8374014868799,215406.3435767467,566.8778075402672,232298.91519060123,intermediate,1
3.874675120456128e-5,4.803193788000626e-7,1599.8751887654696,1600.6405682699015,3.2045650606051637,580.0320145051678,217387.1120259676,492.1116275682537,235436.30825086235,intermediate,1
3.874675120456128e-5,5.201409281167251e-7,1356.0097642796047,1356.2652243203222,3.1326647217966617,567.8132620931843,219049.47672049244,427.0275264298664,238090.12932721994,intermediate,1
3.874675120456128e-5,5.63263938627689e-7,1149.335333247506,1149.426207026433,3.0608587664996283,557.4713025912575,220476.4986441925,369.4144665746562,240383.52242488464,intermediate,1
3.874675120456128e-5,6.099621225868601e-7,971.8020441869895,971.8361102103639,2.9880396825845428,548.5918064366581,221716.648780725,318.0104742834744,242388.15878891904,controlled,0
3.874675120456128e-5,6.605318847450488e-7,818.1583008554563,818.171666026557,2.913374922268077,540.9085730912312,222801.03587655036,272.0260661838469,244149.9014737357,controlled,0
3.874675120456128e-5,7.152942037031436e-7,684.7569684521634,684.7624677036547,2.8361737121652695,534.2381237796144,223751.12727610164,230.9286812971287,245700.32484751768,controlled,0
3.874675120456128e-5,7.745966692414835e-7,568.9233204106163,568.9256533500537,2.7558182057677008,528.4462764229893,224582.6711696185,194.33096982123863,247062.5896489933,controlled,0
3.874675120456128e-5,8.388156885568838e-7,468.59489408470694,468.59591525584244,2.671724310578649,523.4297879728309,225307.90917820568,161.92718368108658,248254.7568393978,controlled,0
3.874675120456128e-5,9.083588754108175e-7,382.1039504859435,382.1043827756762,2.5833171204101304,519.1052084558893,225936.88787743263,133.45447432678466,249291.765519161,controlled,0
3.874675120456128e-5,9.836676373532668e-7,308.04003034424943,308.0402360993597,2.4900150269275025,515.4020092921248,226478.29232393857,108.66836174834721,250186.685578098,controlled,0
3.874675120456128e-5,1.0652199774439907e-6,245.16077316723883,245.16087784684913,2.3912190320018443,512.2580311984229,226939.97641029317,87.32717916617358,250951.51700025465,controlled,0
3.874675120456128e-5,1.1535335282543925e-6,192.33318820178,192.33324488447352,2.2863065401560654,509.61665958996645,227329.31628625924,69.18263883983578,251597.71037314276,controlled,0
3.874675120456128e-5,1.2491688374075696e-6,148.49578474049414,148.49578767496843,2.1746289557688754,507.424780912418,227653.4133792973,53.975026545301894,252136.46610564762,controlled,0
3.874675120456128e-5,1.3527329255106409e-6,112.63577102836656,112.63577524964721,2.055515079152693,505.6317861785446,227919.22091722945,41.43198888563273,252578.89989697674,controlled,0
3.874675120456128e-5,1.4648831390624412e-6,83.77782498806556,83.7778049602014,1.9282821677640118,504.1888817205812,228133.57727124565,31.270293948806096,252936.07238682333,controlled,0
3.874675120456128e-5,1.5863313227918852e-6,60.981291000649776,60.9812792706385,1.7922605356729582,503.04905729747304,228303.19516280928,23.199936922643655,253218.93841778743,controlled,0
3.874675120456128e-5,1.7178483379099004e-6,43.34459442878841,43.34459563263044,1.646840699028103,502.1672205683892,228434.59409065807,16.93002519123297,253438.21384433945,controlled,0
3.874675120456128e-5,1.8602689549533346e-6,30.014237189012608,30.014230914073355,1.491561016069569,501.5007090066889,228534.01058432696,12.175777881491467,253604.20189912658,controlled,0
3.874675120456128e-5,2.0144971522769457e-6,20.196644565194045,20.196640144366246,1.3262670268532295,501.00982951348266,228607.28420252027,8.665931860685731,253726.58812767753,controlled,0
3.874675120456128e-5,2.1815118538242366e-6,13.170899336943291,13.170899779767518,1.1513974266046776,500.6585471926478,228659.75000565356,6.149791892038629,253814.2439449108,controlled,0
3.874675120456128e-5,2.3623731425962365e-6,8.299953683188626,8.299953864824904,0.968480794112896,500.41500023828723,228696.13849359215,4.403195306454026,253875.0511045638,controlled,0
3.874675120456128e-5,2.5582289892565713e-6,5.038594795918988,5.0385943796803065,0.7809358584569901,500.2519243202327,228720.50847181043,3.232766932076894,253915.7805437758,controlled,0
3.874675120456128e-5,2.770322538580971e-6,2.9367750035940627,2.9367743743914674,0.595140525086225,500.146836004893,228736.21725048765,2.4780506143623677,253942.03649985848,controlled,0
3.874675120456128e-5,3.000000000000001e-6,1.637610487406939,1.6376101423441394,0.4212106041213055,500.0818929011886,228745.92903250674,2.0113850375951876,253958.26921329563,controlled,0
4.4366873309786156e-5,2.0000000000000002e-7,9.742999687184608e6,9.743022667742096e6,6.988693757538764,487176.96291894437,716.911160067233,15.767437986628309,462.2266012935269,tumor_dominant,2
4.4366873309786156e-5,2.1658127948788786e-7,9.74217413268249e6,9.742256024999503e6,6.988659583156765,487138.7053640398,716.9673441055972,15.768670754063496,462.2628688092594,tumor_dominant,2
4.4366873309786156e-5,2.3453725312305292e-7,9.741012873072801e6,9.741425753215976e6,6.9886225693704205,487097.2725405793,717.0282011935564,15.770006192451037,462.30215284591884,tumor_dominant,2
4.4366873309786156e-5,2.5398189184482656e-7,9.737037103796558e6,9.740526565115089e6,6.988582479713674,487052.4005974182,717.094121360978,15.771452380075276,462.34470517473,tumor_dominant,2
4.4366873309786156e-5,2.7503861551253435e-7,9.672207511328619e6,9.739552732987717e6,6.988539057931896,487003.803704286,717.1655274255975,15.773019213175363,462.3907987322964,tumor_dominant,2
4.4366873309786156e-5,2.978410762814096e-7,5.418863509808722e6,9.738498051815432e6,6.9884920263093,486951.17221148085,717.2428777899755,15.774716342144323,462.4407294261468,tumor_dominant,2
4.4366873309786156e-5,3.225340069253865e-7,12158.609025771846,9.737355799273586e6,6.988441083852114,486894.1706538422,717.3266694840742,15.776554726048158,462.4948180988431,tumor_dominant,2
4.4366873309786156e-5,3.4927413949127666e-7,5033.353941451068,9.73611869234424e6,6.988385904314563,486832.43558553007,717.4174414762475,15.77854653542171,462.5534126653673,tumor_dominant,2
4.4366873309786156e-5,3.7823120011525856e-7,3497.286817858414,4112.838583486062,3.6142472470872926,705.6418345545248,201654.9991147734,1008.9667489443731,194905.1606057909,intermediate,1
4.4366873309786156e-5,4.095889863160102e-7,2738.664049777269,2781.825975912443,3.444486048567596,639.091248233093,209695.2545878926,766.2354147422227,206806.35215302237,intermediate,1
4.4366873309786156e-5,4.4354653360234233e-7,2242.87308616555,2251.8546093523355,3.3527331649180425,612.5926891921818,213078.0035202509,651.0010436743602,211959.71806499525,intermediate,1
4.4366873309786156e-5,4.803193788000626e-7,1874.1981343692125,1876.5678712509507,3.2735956450514405,593.8283700072132,215540.18977463437,561.9189653203651,215767.07500652052,intermediate,1
4.4366873309786156e-5,5.201409281167251e-7,1580.7510459583682,1581.460168370383,3.1993327873310005,579.0729955036226,217516.6732779702,487.11608216423673,218858.44954869882,intermediate,1
4.4366873309786156e-5,5.63263938627689e-7,1337.9670352666105,1338.197137817789,3.126844512459767,566.9098467288545,219173.3934261758,422.08858612122714,221474.1352672868,intermediate,1
4.4366873309786156e-5,6.099621225868601e-7,1132.4528962063398,1132.532131942517,3.054433835470512,556.6265981674067,220593.8759325778,364.60239876413755,223734.8260674782,intermediate,1
4.4366873309786156e-5,6.605318847450488e-7,956.1279540225067,956.1565262518732,2.9809829648706896,547.8078239764903,221826.813055391,313.3828776311816,225710.65222443818,controlled,0
4.4366873309786156e-5,7.152942037031436e-7,803.7233683337431,803.7340275763553,2.9056523655324984,540.1866864017729,222903.46436841256,267.63146692110485,227446.47345370648,controlled,0
4.4366873309786156e-5,7.745966692414835e-7,671.578697936564,671.5828877404574,2.8277458135369975,533.5791460213572,223845.4274218189,226.80759959637166,228973.20008537086,controlled,0
4.4366873309786156e-5,8.388156885568838e-7,557.0064167370022,557.0080844793424,2.7466404910869215,527.8503975863554,224668.5732925902,190.51613112722387,230313.55303728586,controlled,0
4.4366873309786156e-5,9.083588754108175e-7,457.9306657254546,457.9313406071014,2.6617477168534323,522.8965587994657,225385.2740604539,158.44321728620866,231485.32016890068,controlled,0
4.4366873309786156e-5,9.836676373532668e-7,372.66954564526924,372.6698227900027,2.572488026067533,518.6334864403864,226005.71043444928,130.3176212132313,232503.2851566248,controlled,0
4.4366873309786156e-5,1.0652199774439907e-6,299.7980250044362,299.7981497643184,2.4782751605445443,514.9898951986778,226538.70109762618,105.88630593239517,233380.44628056712,controlled,0
4.4366873309786156e-5,1.1535335282543925e-6,238.0592356867956,238.0592777971684,2.37850560315804,511.9029602711922,226992.23821667925,84.89909161424566,234128.79864268115,controlled,0
4.4366873309786156e-5,1.2491688374075696e-6,186.30618087721604,186.30620750512756,2.2725521705442215,509.315300976642,227373.81990851485,67.09956043638567,234759.81750213963,controlled,0
4.4366873309786156e-5,1.3527329255106409e-6,143.46491775830663,143.46491019852627,2.159762371952242,507.1732433225973,227690.66708164453,52.2205407906384,235284.75642733352,controlled,0
4.4366873309786156e-5,1.4648831390624412e-6,108.5121186840744,108.51209339610097,2.0394620808673665,505.4255926216033,227949.8262344838,39.983243733417744,235714.77810252653,controlled,0
4.4366873309786156e-5,1.5863313227918852e-6,80.46449389802856,80.4644638736392,1.9109682037192195,504.0232207933368,228158.2149860903,30.09928214953506,236060.98564276317,controlled,0
4.4366873309786156e-5,1.7178483379099004e-6,58.37658426257431,58.37658124021688,1.7736151883551412,502.9188264876936,228322.59178551708,22.275000070529305,236334.34482264478,controlled,0
4.4366873309786156e-5,1.8602689549533346e-6,41.34542845700784,41.345426871747,1.6268065152191262,502.0672675308078,228449.49847114697,16.217464918989716,236545.5546700698,controlled,0
4.4366873309786156e-5,2.0144971522769457e-6,28.519537638452483,28.519537782433215,1.4701095530117672,501.4259737311184,228545.16315633166,11.641479518843257,236704.86291918904,controlled,0
4.4366873309786156e-5,2.1815118538242366e-6,19.110745535818,19.11074530361697,1.3034281658354445,500.95553104772085,228615.39141857906,8.276880165037301,236821.86425743028,controlled,0
4.4366873309786156e-5,2.3623731425962365e-6,12.406378650971243,12.406378679535695,1.127311482408899,500.6203212634014,228665.46061269884,5.875372780982078,236905.30652997247,controlled,0
4.4366873309786156e-5,2.5582289892565713e-6,7.779841549711563,7.7798415081342664,0.9434866761835533,500.38898576974805,228700.02409665717,4.216193710422413,236962.92154013272,controlled,0
4.4366873309786156e-5,2.770322538580971e-6,4.6977530021083025,4.697752964665244,0.755703615768943,500.2348898568346,228723.05621249744,3.1100025381462086,237001.31980006848,controlled,0
4.4366873309786156e-5,3.000000000000001e-6,2.7223387972648645,2.722338415177241,0.5708158543301908,500.13612073949844,228737.82045697578,2.400634706643505,237025.93682636812,controlled,0
5.0802180469130226e-5,2.0000000000000002e-7,9.744185593132451e6,9.74419299363272e6,6.988745921586578,487235.36534795613,716.825335808718,15.765496456006336,403.6735080611204,tumor_dominant,2
5.0802180469130226e-5,2.1658127948788786e-7,9.743503275632141e6,9.743523471482405e6,6.988716080250762,487201.95438250387,716.8743900417786,15.766572884475252,403.7011685251876,tumor_dominant,2
5.0802180469130226e-5,2.3453725312305292e-7,9.742728409811111e6,9.742798388694394e6,6.988683760203517,487165.7707859725,716.9275226460555,15.767739107727222,403.7311286870937,tumor_dominant,2
5.0802180469130226e-5,2.5398189184482656e-7,9.741673810679909e6,9.742013129770646e6,6.988648755134845,487126.58423124277,716.9850737292468,15.769001376528292,403.7635803265536,tumor_dominant,2
5.0802180469130226e-5,2.7503861551253435e-7,9.73845494503306e6,9.741162694970947e6,6.988610841490132,487084.14521621034,717.047411940334,15.770369286044168,403.7987313172901,tumor_dominant,2
5.0802180469130226e-5,2.978410762814096e-7,9.692523298512222e6,9.740241668181123e6,6.988569777016105,487038.1834602841,717.1149368956637,15.77185059246318,403.8368069950929,tumor_dominant,2
5.0802180469130226e-5,3.225340069253865e-7,6.838871757502063e6,9.739244182069477e6,6.988525299182009,486988.40616553253,717.1880818166202,15.773455408601654,403.8780516452011,tumor_dominant,2
5.0802180469130226e-5,3.4927413949127666e-7,14192.408124717269,9.73816388029805e6,6.988477123464898,486934.49613086536,717.2673163982261,15.77519396661076,403.9227301199088,tumor_dominant,2
5.0802180469130226e-5,3.7823120011525856e-7,5192.616799385082,9.736993876534753e6,6.988424941486916,486876.1097065445,717.353149930021,15.77707771597237,403.97112959843923,tumor_dominant,2
5.0802180469130226e-5,4.095889863160102e-7,3538.0181960048617,9.735726709989533e6,6.988368418991248,486812.87457523274,717.4461346926264,15.7791175382958,404.0235615022844,tumor_dominant,2
5.0802180469130226e-5,4.4354653360234233e-7,2751.7341294265902,2798.9404305906432,3.447148791720443,639.9470021352369,209587.8051606263,769.7633629097181,190437.6364034032,intermediate,1
5.0802180469130226e-5,4.803193788000626e-7,2245.7776409348157,2255.1793892113296,3.3533736275131143,612.7589421489806,213056.44206929553,651.7610104005516,195582.0401370875,intermediate,1
5.0802180469130226e-5,5.201409281167251e-7,1872.424359997407,1874.8281137102992,3.27319304049978,593.7413858342134,215551.73680035883,561.4901028541175,199348.84653412702,intermediate,1
5.0802180469130226e-5,5.63263938627689e-7,1576.5657722468109,1577.2640266319488,3.1981796577565818,578.863196010303,217545.03875561143,486.0202880044246,202398.48218149313,intermediate,1
5.0802180469130226e-5,6.099621225868601e-7,1332.4968998878003,1332.7165543453261,3.1250635417518198,566.6358259417585,219211.01087035701,420.58656330960787,204975.51297162907,intermediate,1
