run_id,replicate,git_sha,source_fingerprint,julia_version,solver,noise_mode,gompertz_mode,dt_initial,dtmax,adaptive,initial_attractor,final_attractor,switched,valid,seed,b6,noise_scale,noise_horizon,relax_horizon,noise_retcode,relaxation_retcode,noise_reached_horizon,relaxation_reached_horizon,min_state_saved,T_min_noise,T_max_noise,low_distance,high_distance,nearest_distance,noise_solver_rejections,relaxation_solver_rejections,noise_end_T,noise_end_M,noise_end_NK,noise_end_CTL,noise_end_B,relax_end_T,relax_end_M,relax_end_NK,relax_end_CTL,relax_end_B
315,15,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260820,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,11.99930505631857,6.143832488153508e6,1.1969366078275295e7,2.9208708370921412,7.401100673660698e-11,7.401100673660698e-11,504,1,1.1969366078275295e7,609575.0472270806,558.3033746909025,11.99930505631857,160.93840357546947,9.72146068961203e6,486100.9594168217,718.4943420980659,15.801874050343207,205.63500457175934
316,16,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260821,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,9.329211265882641,6.688178096432228e6,1.4062198861633848e7,2.9208708370922083,3.7532371143916157e-11,3.7532371143916157e-11,572,1,1.2742075888470607e7,672103.0871295041,502.71115545620006,10.457658701622233,144.36711367460555,9.721460689612024e6,486100.9594168217,718.4943420980659,15.801874053132499,205.63500455856365
317,17,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260822,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,9.506865302801843,6.075514652011286e6,1.350283781671508e7,2.9208708370923606,8.264667541666092e-11,8.264667541666092e-11,533,0,7.299567794379233e6,323541.63131321856,1067.7145681636587,26.41661933622731,307.01384483751565,9.721460689611804e6,486100.9594168072,718.4943420980871,15.801874049668319,205.63500457435694
318,18,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260823,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,8.799614400543184,6.215428242960364e6,1.4402381509768717e7,2.920870837092227,5.149315600082817e-11,5.149315600082817e-11,561,0,1.0877733717121882e7,584106.7042642012,601.9583732671163,12.39416719357348,170.85586006556204,9.721460689612025e6,486100.9594168217,718.4943420980655,15.801874052062333,205.63500456351804
319,19,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260824,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,11.829356873220279,6.075499480561062e6,1.364019741631039e7,2.920870837092391,4.4977485068972606e-11,4.4977485068972606e-11,537,0,8.878430147635277e6,432581.17196435184,837.8076258900471,19.035471827208845,237.39925529514238,9.721460689611798e6,486100.9594168072,718.4943420980871,15.801874052551012,205.63500456081405
320,20,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260825,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,7.702232637323847,6.464239988839604e6,1.515850501547915e7,2.92087083709215,6.807239421166649e-11,6.807239421166649e-11,656,1,1.1578195924602842e7,652631.6835365632,516.269920556568,9.941854839557642,150.56642231003906,9.721460689612027e6,486100.9594168217,718.4943420980654,15.801874050797409,205.6350045696152
321,21,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260826,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,6.79326770051353,5.472952536043038e6,1.6927965796933997e7,2.9208708370921572,4.0849323490112265e-11,4.0849323490112265e-11,654,1,1.3223192605172807e7,724106.1164446871,474.7651039779199,9.45996918511055,137.45394210188036,9.721460689612025e6,486100.9594168217,718.4943420980658,15.8018740528816,205.63500455986053
322,22,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260827,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,9.631245746077155,5.428169179263836e6,1.3526372016253687e7,2.9208708370923264,2.4369674214373027e-11,2.4369674214373027e-11,544,0,8.41259304879915e6,431722.8709649097,803.8389514856095,17.280126559670478,228.85376220436183,9.721460689611796e6,486100.9594168072,718.4943420980869,15.801874054132863,205.63500455358138
323,23,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260828,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,11.785093312687335,6.64925689516751e6,1.3328045093641743e7,2.9208708370923016,1.790395242104767e-11,1.790395242104767e-11,534,0,7.427198018631588e6,357851.8181502556,913.3533561405869,20.563819773713654,266.6359480577368,9.721460689611796e6,486100.9594168072,718.4943420980876,15.801874054629446,205.63500455132217
324,24,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260829,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,6.981930863788197,6.552460968256397e6,1.6168092684215656e7,2.9208708370923757,5.241671180757858e-11,5.241671180757858e-11,580,0,8.067113804500608e6,384717.8218751575,927.5998718821387,21.53046561553589,262.8651729874008,9.7214606896118e6,486100.95941680716,718.4943420980873,15.801874051982272,205.6350045635093
325,25,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260830,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,10.5967794042294,6.687386359556005e6,1.2983821982893836e7,2.920870837092254,3.4919306384053316e-11,3.4919306384053316e-11,537,0,1.0948050308406293e7,567143.8193567449,654.8297790852164,14.042054012852688,184.56005428495865,9.721460689612024e6,486100.9594168216,718.4943420980658,15.801874053329803,205.63500455752876
326,26,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260831,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,7.792229731970244,5.678816022346527e6,1.6121520025317859e7,2.920870837092318,7.9012243297284e-11,7.9012243297284e-11,586,0,5.964929169927885e6,256892.48939051846,1271.4526753145735,31.995689653257116,371.8673192356396,9.721460689611802e6,486100.9594168072,718.4943420980876,15.801874049949147,205.6350045731486
327,27,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260832,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,14.276752703415708,6.139089371889394e6,1.1317782407474816e7,2.920870837092301,3.514637612827186e-11,3.514637612827186e-11,466,0,6.306821268780169e6,281281.1343644087,1324.2630930634164,33.21383541036708,369.1930481290595,9.721460689611798e6,486100.95941680716,718.4943420980873,15.801874053309165,205.63500455749244
328,28,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260833,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,10.599790089798176,5.0131860461723395e6,1.249056119993419e7,2.9208708370924654,1.1121758289491715e-10,1.1121758289491715e-10,559,0,8.212542682239352e6,382949.6067005474,971.2985552681985,23.42454373995308,268.6459903340777,9.721460689611806e6,486100.9594168072,718.4943420980868,15.801874047474318,205.63500458435175
329,29,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260834,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,10.179731292498186,6.234429679549002e6,1.349029470635636e7,2.920870837092294,3.0304951883326896e-11,3.0304951883326896e-11,540,0,6.310225515803741e6,277076.34207746485,1253.4345233673346,31.188038272378133,362.26279937612605,9.721460689611798e6,486100.9594168072,718.4943420980866,15.8018740536803,205.63500455577517
330,30,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260835,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,10.679133739432784,6.830370233028863e6,1.4402896098878874e7,2.9208708370923286,2.2828471338385423e-11,2.2828471338385423e-11,622,0,8.59089791011958e6,443515.73997980496,781.7959964032183,16.546720852956117,225.78450173043092,9.721460689611796e6,486100.9594168072,718.4943420980873,15.80187405425075,205.63500455302525
331,31,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260836,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,7.489627327014276,8.1593823731353115e6,1.558353540979001e7,2.9208708370922545,8.465582014552842e-11,8.465582014552842e-11,620,0,1.0594155657311821e7,550558.9661534049,676.711781528466,14.64241655357246,187.1293487470945,9.72146068961203e6,486100.9594168217,718.494342098066,15.801874049521265,205.6350045753224
332,32,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260837,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,8.746667954491654,6.375989960374607e6,1.3774948860064235e7,2.920870837092413,7.124820949834173e-11,7.124820949834173e-11,544,0,8.44424064508847e6,395278.8044559712,844.7595987576623,19.672939319473922,244.99269949023406,9.721460689611802e6,486100.9594168072,718.494342098087,15.801874050538045,205.63500457016536
333,33,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260838,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,8.92574541542161,4.185178359326709e6,1.4290738590904295e7,2.920870837092201,5.206576252920557e-11,5.206576252920557e-11,547,0,1.0450946044021802e7,527152.5037110475,662.8650984389719,14.480911779937857,189.1565371321236,9.721460689612025e6,486100.9594168217,718.4943420980654,15.80187405202003,205.6350045637783
334,34,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260839,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,11.305140308535227,7.309651086563716e6,1.27005049305756e7,2.9208708370923553,2.3787797651686925e-11,2.3787797651686925e-11,540,0,9.188404932425985e6,431460.7970627105,812.5730672701536,18.858375057242846,235.78737950056106,9.721460689611796e6,486100.9594168072,718.4943420980871,15.801874054175716,205.63500455331044
335,35,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260840,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,8.03743672732597,6.712408826423014e6,1.4401924877103776e7,2.92087083709229,1.9281863037378825e-11,1.9281863037378825e-11,570,0,1.0162622638925737e7,533032.6725568803,655.1934576878988,13.663070660487364,188.98983204502954,9.721460689612022e6,486100.9594168216,718.4943420980663,15.801874054525072,205.6350045518565
336,36,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260841,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,11.91423265861613,5.3414382326187305e6,1.1706856943678733e7,2.9208708370923304,2.7531558069856067e-11,2.7531558069856067e-11,457,0,8.30905291370946e6,369116.10344205145,950.8752422786771,23.7270331320059,269.10373092913727,9.721460689611796e6,486100.9594168072,718.4943420980873,15.801874053890515,205.63500455470424
337,37,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260842,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,10.154416266489923,6.204184613069845e6,1.3545307025201134e7,2.920870837092318,3.458576445291564e-11,3.458576445291564e-11,608,0,7.259961117957565e6,329465.5995845749,1088.4785182671853,26.635698877940502,307.00044886171,9.721460689611798e6,486100.9594168072,718.494342098087,15.80187405335109,205.63500455725526
338,38,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260843,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,12.927188572128323,5.628454844436271e6,1.1971758976660479e7,2.920870837092249,4.274103278825073e-11,4.274103278825073e-11,480,0,1.0793680509715948e7,544833.6174106812,651.6939953060881,14.116905391396369,188.12840962893026,9.721460689612025e6,486100.9594168217,718.4943420980657,15.801874052731192,205.63500456033904
339,39,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260844,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,13.719429677652725,5.396097077656869e6,1.1669910264684726e7,2.9208708370923118,1.0304357265358616e-10,1.0304357265358616e-10,490,0,6.092131366400874e6,258713.2209306888,1333.2468804384275,34.8712528881861,376.0521867628242,9.721460689611804e6,486100.9594168072,718.4943420980868,15.801874048109351,205.63500458175994
340,40,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260845,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,15.801874056001509,5.632543292961999e6,9.721460689611899e6,2.9208708370922896,1.999018947959948e-11,1.999018947959948e-11,450,0,5.996697358087246e6,261184.4397123558,1331.9573753659995,33.27930358504092,387.1580318182659,9.721460689611796e6,486100.9594168072,718.4943420980871,15.801874054470392,205.63500455209393
341,41,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260846,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,10.20350711917389,7.0402256542783e6,1.3627750048783328e7,2.9208708370924406,8.829343699581262e-11,8.829343699581262e-11,549,0,8.328447407766108e6,382498.55752073217,946.8464109766982,22.780683483681322,269.15169304157786,9.721460689611804e6,486100.9594168072,718.4943420980868,15.801874049231197,205.6350045762043
342,42,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260847,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,4.97908271360053,8.289278789964305e6,1.8625531191671e7,2.9208708370923153,1.8563800905605802e-11,1.8563800905605802e-11,775,0,8.289278789964305e6,446469.8665685852,739.3838712648164,14.76168480917758,218.46066912803389,9.721460689611796e6,486100.9594168072,718.4943420980869,15.801874054578105,205.63500455152845
343,43,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260848,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,10.803669207150794,4.640457454923629e6,1.3634127864423273e7,2.9208708370923238,3.502635478050966e-11,3.502635478050966e-11,466,0,7.779805436218437e6,354958.4377471836,1013.8437240102008,24.758052591367846,284.54281514819957,9.721460689611798e6,486100.9594168072,718.4943420980877,15.80187405331699,205.63500455739972
344,44,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260849,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,8.88354211972418,7.740906076847514e6,1.4404046144147543e7,2.9208708370924743,9.159366409254862e-11,9.159366409254862e-11,577,0,8.682820196067778e6,433503.50960393844,784.219844749084,17.10821653508171,227.61569895307704,9.721460689611804e6,486100.95941680716,718.4943420980869,15.801874048976492,205.63500457731186
345,45,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260850,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,9.347724069712225,5.502198059355238e6,1.4137899076529155e7,2.920870837092103,1.076527228084583e-10,1.076527228084583e-10,521,0,1.1892415568577467e7,658131.7847229958,540.5648129264308,10.897126390974298,151.32683740577528,9.721460689612031e6,486100.9594168217,718.4943420980651,15.801874047769417,205.63500458387801
346,46,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260851,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,8.223006165209195,6.195188913633161e6,1.5932543284481835e7,2.92087083709235,4.6541988557132695e-11,4.6541988557132695e-11,561,0,7.9160133076874735e6,365346.98019227566,947.4458836734354,22.59810708160622,270.82009714494416,9.721460689611798e6,486100.9594168072,718.4943420980874,15.801874052433659,205.6350045614637
347,47,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260852,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,14.202371823374232,5.233022163568105e6,1.070433962602969e7,2.9208708370923433,5.600666718564309e-11,5.600666718564309e-11,470,0,7.635166059493904e6,327293.093304022,1090.6962096700227,28.51908307066114,303.5054545066615,9.7214606896118e6,486100.95941680716,718.4943420980873,15.80187405170929,205.63500456486383
348,48,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260853,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,12.21356101799557,5.106446406801397e6,1.1880966691429058e7,2.920870837092312,1.779280008632483e-11,1.779280008632483e-11,505,1,1.0007156767319955e7,495936.7027259841,702.0423390562468,15.631364382924628,199.93285956076082,9.721460689612022e6,486100.9594168217,718.4943420980658,15.801874054637807,205.6350045512769
349,49,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260854,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,9.35798788107185,5.729974836387532e6,1.450819466780207e7,2.920870837092472,1.0087260402536655e-10,1.0087260402536655e-10,495,0,8.293231670098765e6,390856.4885641939,851.90870680041,19.935544374869806,242.81864919392035,9.721460689611804e6,486100.9594168072,718.4943420980868,15.8018740482661,205.63500458063675
350,50,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260855,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,10.097186723928782,7.622987434367981e6,1.3496618218335707e7,2.9208708370896637,4.9573560254858945e-11,4.9573560254858945e-11,598,0,9.67611630435604e6,492642.15145454655,702.5719446331506,15.159337396853942,201.3707313915844,9.721460689611798e6,486100.959416807,718.494342098087,15.80187405238719,205.63500456825017
351,51,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260856,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,12.398121506575732,5.534221066547491e6,1.1648883838604692e7,2.920870837092347,5.0930558293061785e-11,5.0930558293061785e-11,512,0,7.679906967376935e6,330600.1723262063,1054.9187685014408,26.875157637356587,303.4526422713457,9.7214606896118e6,486100.95941680716,718.4943420980873,15.80187405209776,205.6350045630394
352,52,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260857,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,10.739949999704427,6.734789807627637e6,1.3201818698465249e7,2.9208708370922984,3.457625880442454e-11,3.457625880442454e-11,576,0,1.0272070282770265e7,536058.8636043037,653.8686069401497,13.843846180787866,185.78662145393568,9.721460689612024e6,486100.9594168217,718.494342098066,15.801874053353426,205.63500455731042
353,53,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260858,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,13.747823023972503,6.784327305295325e6,1.1121702814596528e7,2.9208708370922984,1.7937447561047572e-11,1.7937447561047572e-11,523,0,6.784327305295325e6,327415.5671490445,995.571629878969,22.235320031219416,293.2293755693029,9.721460689611796e6,486100.95941680716,718.4943420980867,15.801874054627058,205.63500455134061
354,54,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260859,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,6.958475230666185,8.965526035641769e6,1.5803546848967146e7,2.9208708370922296,3.184202725717027e-11,3.184202725717027e-11,717,1,1.2332914003623638e7,710397.4235628183,479.0532998367274,9.081612385122959,138.49706589282354,9.721460689612024e6,486100.9594168217,718.4943420980651,15.801874053566959,205.63500455648216
355,55,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260860,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,9.313675971189204,5.878819742790371e6,1.496043755726347e7,2.9208708370923278,1.7559660570756247e-11,1.7559660570756247e-11,588,0,8.84830366290455e6,420945.19216578285,828.6241954788709,19.07765094327354,238.62660779147504,9.721460689611796e6,486100.9594168072,718.4943420980871,15.801874054654261,205.63500455114215
356,56,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260861,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,7.7446934523422515,6.081797237604497e6,1.645284639807094e7,2.9208708370922323,2.2088873489963708e-11,2.2088873489963708e-11,589,1,1.645284639807094e7,938011.5649130574,391.6848360227393,7.7446934523422515,107.8866950953029,9.721460689612022e6,486100.9594168217,718.4943420980654,15.801874054313611,205.63500455298583
357,57,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260862,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,12.815108345327275,6.375733460602643e6,1.2318638223628554e7,2.920870837092245,3.668880081173827e-11,3.668880081173827e-11,513,1,1.162735316416104e7,584899.4978889226,586.9621535559669,12.815108345327275,168.35825544738296,9.721460689612024e6,486100.9594168217,718.4943420980657,15.801874053194867,205.63500455818203
358,58,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260863,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,8.841936574105496,6.879504179953331e6,1.420891611670642e7,2.9208708370923846,3.77517385018861e-11,3.77517385018861e-11,551,0,8.906527151776372e6,426809.85570394964,862.7006935103523,20.189001099112115,239.63975489339902,9.721460689611798e6,486100.95941680716,718.4943420980869,15.801874053104713,205.63500455824317
359,59,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260864,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,9.483790936711994,6.760054667429435e6,1.3843224056484088e7,2.920870837092284,2.0639148919838424e-11,2.0639148919838424e-11,514,0,1.0619944569142116e7,512407.4800308075,740.4855620970853,17.230545421664623,205.373754011841,9.721460689612022e6,486100.9594168217,718.4943420980655,15.801874054421496,205.635004552355
360,60,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,24260865,1.5e-6,0.1,60.0,1500.0,Success,Success,true,true,6.550121866988389,6.675534804792384e6,1.7527537883027375e7,2.920870837092216,1.0183160443929512e-10,1.0183160443929512e-10,617,0,1.044159309657495e7,565070.4855384293,621.0035042789858,12.655493814131047,176.9074507826402,9.721460689612031e6,486100.9594168216,718.4943420980661,15.80187404820838,205.63500458155153
