seed,branch_index,step,q,b6,T,M,NK,CTL,B,logT,residual,max_real_eig,stable,n_unstable,n_imag
low_seed,31,30,-4.779449665164413,1.661691257025402e-5,106649.84099960075,5832.435179643637,51002.56563809644,992.1861113017156,16577.136120923275,5.02796428444598,3.688113598328484e-16,0.1034179297748037,false,1,0
low_seed,32,31,-4.788333702132752,1.6280445989838905e-5,104545.93535528993,5727.242119072828,51796.54592186827,1005.2858067491754,16871.33696729645,5.01931130661525,1.886768939756021e-16,0.10311661491839573,false,1,0
low_seed,33,32,-4.797234280103314,1.595018482596259e-5,102487.5085752479,5624.322910853565,52597.65830802657,1018.419889576426,17169.463398728956,5.010675173273381,4.604762833105232e-16,0.102804267428536,false,1,0
low_seed,34,33,-4.806151320695424,1.5626030918927923e-5,100473.49800068783,5523.624425922519,53405.83789553761,1031.5845184772134,17471.53404206415,5.002055845010121,5.069167921170149e-16,0.10248103384067501,false,1,0
low_seed,35,34,-4.815084743565876,1.5307887308475214e-5,98502.86713987295,5425.094843397348,54221.01660242992,1044.7757744658786,17777.56673358257,4.993453280695988,1.5982141525916178e-16,0.10214706348227515,false,1,0
low_seed,36,35,-4.824034466385028,1.4995658225604315e-5,96574.60497737522,5328.68361604748,55043.12318959298,1057.9896629292089,18087.578502260916,4.984867437370964,1.9812112952870577e-16,0.10180250835026777,false,1,0
low_seed,37,36,-4.833000404816038,1.4689249084239868e-5,94687.72530349567,5234.341436772636,55872.08328837831,1071.222115798169,18401.58555355949,4.97629827013333,3.8420806872603227e-16,0.1014475229860347,false,1,0
low_seed,38,37,-4.841982472497207,1.438856647275942e-5,92841.2660631751,5142.020206055453,56707.819432004195,1084.4689938375373,18719.603253769492,4.967745732028626,3.91849331806419e-16,0.10108226434816675,false,1,0
low_seed,39,38,-4.850980581027371,1.4093518145401837e-5,91034.28872374959,5051.673000356069,57550.25109075627,1097.7260890511375,19041.64611495088,4.959209773938716,3.365887230708241e-16,0.1007068916832525,false,1,0
low_seed,40,39,-4.859994639954297,1.380401301357237e-5,89265.87766093067,4963.25404141761,58399.294710969094,1110.9891272000782,19367.72778049131,4.950690344470924,1.6301766822526682e-16,0.10032156639493446,false,1,0
low_seed,41,40,-4.869024556766034,1.351996113705984e-5,87535.13956241304,4876.718666452721,59254.86375776551,1124.2537704310953,19697.86101131635,4.94218738984723,2.0780105139935339e-16,0.09992645191149119,false,1,0
low_seed,42,41,-4.878070236885143,1.3241273715179996e-5,85841.20284853174,4792.023299182318,60116.8687615233,1137.5156200118242,20032.057672781055,4.93370085379348,3.716634042993317e-16,0.0995217135521687,false,1,0
low_seed,43,42,-4.8871315836657585,1.2967863077858064e-5,84183.21710941456,4709.125421698805,60985.2173680308,1150.7702191695114,20370.328722272374,4.925230677428575,3.543936032524321e-16,0.09910751839251564,false,1,0
low_seed,44,43,-4.896208498393395,1.2699642676662745e-5,82560.35255809367,4627.9835471269835,61859.81439228606,1164.013056029433,20712.684197551727,4.916776799153593,1.3219343284169646e-16,0.09868403512894124,false,1,0
low_seed,45,44,-4.905300880287438,1.2436527075802294e-5,80971.79949906052,4548.557193056896,62740.561875885134,1177.2395666489576,21059.133205866263,4.908339154540803,1.4845758402219277e-16,0.0982514339427291,false,1,0
low_seed,46,45,-4.914408626506234,1.2178431943093255e-5,79416.76781176627,4470.806855723701,63627.359147940166,1190.4451381429828,21409.683913857498,4.899917676222499,3.664695914811799e-16,0.09780988636372845,false,1,0
low_seed,47,46,-4.923531632154697,1.192527404091064e-5,77894.48644858734,4394.693984910586,64520.10288945826,1203.6251118961768,21764.343538294837,4.891512293779598,1.8804730548279282e-16,0.09735956513393547,false,1,0
low_seed,48,47,-4.932669790294342,1.1676971217128198e-5,76404.20294679438,4320.180959551587,65418.687201107496,1216.7747868572155,22123.118337661454,4.883122933629939,3.8091923394581773e-16,0.09690064407118065,false,1,0
low_seed,49,48,-4.941822991955661,1.1433442396056033e-5,74945.18295407662,4247.231064012063,66323.00367428733,1229.8894229099744,22486.013604619242,4.8747495189161825,1.9416745219347424e-16,0.09643329793311547,false,1,0
low_seed,50,49,-4.950991126152737,1.1194607569382625e-5,73516.7097671916,4175.808465025171,67232.94146541666,1242.9642443164082,22853.033659379234,4.866391969393244,1.4845518054108722e-16,0.09595770228170228,false,1,0
low_seed,51,50,-4.960174079900002,1.0960387787126988e-5,72118.08388332499,4105.878189263675,68148.38737334454,1255.9944432256245,23224.18184400288,4.858050201315149,2.036596469461334e-16,0.09547403334839243,false,1,0
low_seed,52,51,-4.969371738231025,1.0730705148606519e-5,70748.62256375894,4037.4061015270336,69069.22591978348,1268.9751832434674,23599.460517659514,4.849724127321219,2.0568478510309665e-16,0.09498246790017104,false,1,0
low_seed,53,52,-4.978583984219245,1.0505482793425122e-5,69407.65940946162,3970.35888352434,69995.33943266045,1281.901603056737,23978.871052864444,4.841413656321452,1.5797209334066624e-16,0.09448318310664669,false,1,0
low_seed,54,53,-4.987810699000503,1.0284644892485737e-5,68094.5439482249,3904.7040132345387,70926.60813227374,1294.7688201059907,24362.4138327216,4.833118693380995,3.2055244924096874e-16,0.0939763564083437,false,1,0
low_seed,55,54,-4.997051761797293,1.0068116639030775e-5,66808.64123298932,3840.4097448258435,71862.91022014059,1307.5719343007186,24750.088249194006,4.824839139603553,2.7226858232339874e-16,0.09346216538636008,false,1,0
low_seed,56,55,-5.006307049944591,9.855824239713304e-6,65549.3314510087,3777.4450891169918,72804.12197041484,1320.3060317705397,25141.892702424884,4.8165748920135965,4.359137973443009e-16,0.09294078763353406,false,1,0
low_seed,57,56,-5.015576438917153,9.64769490570177e-6,64316.00954351658,3715.779794563434,73750.11782375109,1332.9661886459357,25537.824601131724,4.808325843437201,1.8390357229259643e-16,0.09241240062725825,false,1,0
low_seed,58,57,-5.0248598023581454,9.443656843819896e-6,63108.084835572416,3655.384328752428,74700.77048348615,1345.5474748619263,25937.880364094533,4.8000918823813565,1.2440479850764914e-16,0.09187718160407914,false,1,0
low_seed,59,58,-5.034157012109,9.243639247723626e-6,61924.98067577145,3596.2298603911445,75655.95101400791,1358.0449579779925,26342.05542276005,4.791872892911548,4.406112162722599e-16,0.0913353074361918,false,1,0
low_seed,60,59,-5.043467938240342,9.04757228911612e-6,60766.13408551851,3538.288241772856,76615.52894117599,1370.4537070074782,26750.344224981494,4.783668754527426,1.8146541998786247e-16,0.0907869545099538,false,1,0
low_seed,61,60,-5.052792449083878,8.855387109001818e-6,59630.99541756951,3481.531991706421,77579.37235465978,1382.7687962496323,27162.74023991518,4.775479342036335,2.1352864790631017e-16,0.09023229860651602,false,1,0
low_seed,62,61,-5.062130411265096,8.667015808979822e-6,58519.0280235619,3425.9342788950876,78547.34801205338,1394.9853091173961,27579.2359640926,4.767304525424486,1.2479197388205215e-16,0.08967151478466637,false,1,0
low_seed,63,62,-5.071481689736651,8.482391442577113e-6,57429.7079302584,3371.4689057508626,79519.32144462918,1407.098341954036,27999.822928687718,4.7591441697255314,2.8505986225444916e-16,0.08910477726597574,false,1,0
low_seed,64,63,-5.080846147812287,8.301448006621239e-6,56362.52352424234,3318.1102926313492,80495.15706458897,1419.1030078316758,28424.49170799824,4.750998134886275,1.9363817903896543e-16,0.088532259322319,false,1,0
low_seed,65,64,-5.090223647201169,8.124120432652363e-6,55316.97524480774,3265.833462486268,81474.71827367051,1430.9944403247912,28853.231929159367,4.7428662756292495,2.0488919841071927e-16,0.08795413316584416,false,1,0
low_seed,66,65,-5.099614048042466,7.95034457837417e-6,54292.575284799444,3214.6140259013346,82457.86757296998,1442.7677972517693,29286.032283108543,4.734748441311864,1.280463229422828e-16,0.08737056984144626,false,1,0
low_seed,67,66,-5.109017208940056,7.780057219142771e-6,53288.84729916451,3164.428166527653,83444.46667383728,1454.4182643776194,29722.88053681873,4.726644475781815,2.7602558049300185e-16,0.08678173912179847,false,1,0
low_seed,68,67,-5.1184329869972,7.613196039492912e-6,52305.32612098485,3115.252626885088,84434.376609706,1465.941059071014,30163.763546818645,4.718554217228432,2.4343459393349536e-16,0.08618780940498531,false,1,0
low_seed,69,68,-5.127861237851031,7.449699624700514e-6,51341.55748476766,3067.0646945284257,85427.45784871888,1477.3314339088718,30608.667274017997,4.71047749802959,2.1257509425017256e-16,0.0855889476147673,false,1,0
low_seed,70,69,-5.137301815706726,7.2895074523802735e-6,50397.097756780306,3019.8421885657017,86423.57040701105,1488.5846802217636,31057.57679985467,4.7024141445938525,3.3174276741831117e-16,0.08498531910350647,false,1,0
low_seed,71,70,-5.1467545733711955,7.132559884117354e-6,49471.513672219175,2973.563446518172,87422.57396251804,1499.6961315735357,31510.476343782906,4.694363977197412,5.051068447007638e-17,0.08437708755777187,false,1,0
low_seed,72,71,-5.15621936228614,6.978798157131796e-6,48564.38207901282,2928.2073115118756,88424.32796917579,1510.6611671686082,31967.349282120045,4.686326809815438,2.2473129388362206e-16,0.08376441490662968,false,1,0
low_seed,73,72,-5.165696032560326,6.8281643759744015e-6,47675.28968806312,2883.7531197911026,89428.69177138421,1521.475215180546,32428.178168270526,4.678302449947376,8.873172461005148e-17,0.0831474612326219,false,1,0
low_seed,74,73,-5.17518443300092,6.680601504252725e-6,46803.83282973716,2840.1806885442834,90435.52471860907,1532.1337559955928,32892.9447543456,4.670290698435742,8.34768452403877e-17,0.08252638468543068,false,1,0
low_seed,75,74,-5.184684411143727,6.5360533563859054e-6,45949.61721642526,2797.4703040331583,91444.68628000216,1542.632325365019,33361.6300141989,4.662291349277894,1.1875981871480987e-16,0.08190134139820712,false,1,0
low_seed,76,75,-5.1941958132821595,6.394464589386996e-6,45112.25771099062,2755.602710016457,92456.0361589212,1552.9665174602342,33834.21416789691,4.654304189430293,2.4192840205858717e-16,0.081272485406549,false,1,0
low_seed,77,76,-5.203718484494796,6.25578069467148e-6,44291.37810093653,2714.559096459399,93469.4344072401,1563.1319878248037,34310.67670764606,4.646328998604644,2.8748091323335367e-16,0.08063996857009599,false,1,0
low_seed,78,77,-5.213252268671347,6.119947989890638e-6,43486.61087812742,2674.3210885208614,94484.7415393408,1573.1244562176232,34790.99642519711,4.638365549055387,5.019446768046278e-16,0.08000394049670317,false,1,0
low_seed,79,78,-5.2227970085368645,5.986913610788766e-6,42697.597023901246,2634.8707358100246,95501.81864568766,1582.9397093416903,35275.15144075084,4.630413605357858,7.406444522714884e-17,0.0793645484691566,false,1,0
low_seed,80,79,-5.232352545674024,5.856625503082798e-6,41923.98579941766,2596.1905019047986,96520.52750588757,1592.5736034530514,35763.11923338744,4.622472924176499,4.378986736073688e-17,0.07872193737436968,false,1,0
low_seed,81,80,-5.241918720543302,5.729032414363528e-6,41165.43454109032,2558.2632541243897,97540.7307011493,1602.0220668447032,36254.87667304671,4.614543254022391,2.209364997386565e-16,0.07807624963501149,false,1,0
low_seed,82,81,-5.251495372500874,5.604083886017217e-6,40421.60846095615,2521.072253548678,98562.29172605842,1611.2811022003486,36750.40005408489,4.606624334999369,4.500042113125821e-16,0.0774276251434971,false,1,0
low_seed,83,82,-5.261082339814036,5.481730245166797e-6,39692.18045183928,2484.6011452772855,99585.075099594,1620.3467888131177,37249.66513043726,4.598715898537932,1.1456849830616743e-16,0.07677620119826975,false,1,0
low_seed,84,83,-5.270679459673974,5.361922596631819e-6,38976.83089717009,2448.833948921377,100608.94647531916,1629.215284664506,37752.64715241764,4.590817667116107,1.0238626358913251e-16,0.07612211244229612,false,1,0
low_seed,85,84,-5.280286568205675,5.244612814906464e-6,38275.24748532523,2413.755049321447,101633.77275068655,1637.8828283589642,38259.32090518781,4.582929353966359,5.2058136769552246e-17,0.07546549080368933,false,1,0
low_seed,86,85,-5.289903500474778,5.129753536154934e-6,37587.125028356466,2379.3491874845336,102659.42217540683,1646.3457409097225,38769.66074893236,4.5750506627676195,2.1579389981823473e-16,0.07480646543836568,false,1,0
low_seed,87,86,-5.299530090491153,5.017298150223904e-6,36912.16528498148,2345.6014517344893,103685.76445883673,1654.6004273716094,39283.64066077816,4.567181287321395,1.2024169867335898e-16,0.07414516267464086,false,1,0
low_seed,88,87,-5.309166171208993,4.907200792671482e-6,36250.07678771153,2312.497269069058,104712.67087635312,1662.6433783167463,39801.23427849908,4.559320911210899,1.1111289029680992e-16,0.07348170595965282,false,1,0
low_seed,89,88,-5.318811574523178,4.799416336812599e-6,35600.57467399427,2280.0223967176867,105740.01437468796,1670.4711711491848,40322.414946052675,4.55146920744204,1.1059221762596188e-16,0.07281621580750565,false,1,0
low_seed,90,89,-5.328466131261678,4.693900385780642e-6,34963.38052125367,2248.162913894166,106767.66967620797,1678.0804712546503,40847.15576099644,4.543625838065047,1.270277703480183e-16,0.07214880974900831,false,1,0
low_seed,91,90,-5.338129671173741,4.590609264605343e-6,34338.222185711355,2216.905213738298,107795.51338213329,1685.4680329816945,41375.42962383778,4.535790453775416,1.8540455816200286e-16,0.07147960228288719,false,1,0
low_seed,92,91,-5.347802022913589,4.489500012307138e-6,33724.83364487475,2186.2359954408935,108823.4240747008,1692.630700450685,41907.209289375794,4.527962693492773,2.4271290415098364e-16,0.0708087048283322,false,1,0
low_seed,93,92,-5.357483014019346,4.39053037400821e-6,33122.954843582775,2156.14225654662,109851.28241828545,1699.5654081871228,42442.467420097375,4.520142183916165,1.3729069554148387e-16,0.07013622567873816,false,1,0
low_seed,94,93,-5.367172470886895,4.293658793060662e-6,32532.331543498753,2126.6112854291755,110878.97125950771,1706.2691815758915,42981.17664169743,4.512328539054141,1.3978320314313304e-16,0.06946226995649277,false,1,0
low_seed,95,94,-5.376870218738341,4.198844403192374e-6,31952.715175944908,2097.630653933521,111906.37572636273,1712.739137133075,43523.309600797176,4.5045213597279385,1.7078261363984996e-16,0.06878693956864776,false,1,0
low_seed,96,95,-5.386576081584732,4.1060470206712525e-6,31383.86269797165,2069.1882101798487,112933.38332642382,1718.9724825920548,44068.83902494415,4.496720233045876,2.0285785002564279e-16,0.06811033316331296,false,1,0
low_seed,97,96,-5.396289882182683,4.015227136488629e-6,30825.536451560136,2041.2720715241644,113959.88404417949,1724.9665168005672,44617.73778498162,4.488924731847005,3.835596224457486e-16,0.06743254608659242,false,1,0
low_seed,98,97,-5.406011441984495,3.926345908562804e-6,30277.504025854352,2013.8706176703456,114985.77043758146,1730.7186294254413,45169.97895988669,4.481134414111852,5.747669281137729e-17,0.06675367033988056,false,1,0
low_seed,99,98,-5.415740581081347,3.839365153963844e-6,29739.538122321654,1986.9724839285943,116010.93773389304,1736.2263004616746,45725.535904183984,4.473348822337939,1.1443222152411204e-16,0.0660737945373213,false,1,0
low_seed,100,99,-5.425477118139108,3.7542473411608097e-6,29211.41642274281,1960.5665546153557,117035.28392493958,1741.4870995424305,46284.3823180512,4.465567482877612,8.698009061767374e-17,0.06539300386322267,false,1,0
low_seed,101,100,-5.435220870326264,3.670955582292778e-6,28692.921459931098,1934.6419565896574,118058.70986188136,1746.4986850464663,46846.49232024541,4.457789905235496,3.4867281581881256e-16,0.06471138002921176,false,1,0
low_seed,102,101,-5.444971653233422,3.5894536254651942e-6,28183.840491081555,1909.1880529209475,119081.11934964382,1751.2588029993265,47411.84052399044,4.4500155813226385,2.258905387441818e-16,0.06402900123089572,false,1,0
low_seed,103,102,-5.454729280783813,3.5097058470731398e-6,27683.965373652136,1884.1944366835214,120102.41924115532,1755.765285764485,47980.40211597842,4.442243984664235,6.160552330547596e-17,0.06334594210378457,false,1,0
low_seed,104,103,-5.464493565134141,3.4316772441533004e-6,27193.092443677444,1859.650924872542,121122.51953156441,1760.016050520378,48552.15293865466,4.434474569557521,1.2226685793669366e-16,0.06266227367821917,false,1,0
low_seed,105,104,-5.474264316565101,3.3553334267665388e-6,26711.0223964163,1835.5475524367566,122141.33345262361,1764.009097518986,49127.06957597019,4.426706770176141,1.0876450435646468e-16,0.061978063333023976,false,1,0
low_seed,106,105,-5.484041343360779,3.2806406104131358e-6,26237.560169233093,1811.8745664228684,123158.77756745095,1767.7425081213112,49705.12944280451,4.418939999616981,1.254908477975544e-16,0.061293374747593186,false,1,0
low_seed,107,106,-5.493824451676132,3.207565608482857e-6,25772.514826612478,1788.6224202265807,124174.77186589893,1771.2144426046807,50286.31087828121,4.411173648885124,2.1173596163781233e-16,0.06060826785209851,false,1,0
low_seed,108,107,-5.5036134453916,3.13607582474226e-6,25315.69944720482,1765.7817679451607,125189.23986078816,1774.4231377363615,50870.593243220574,4.403407085812162,5.587060739495448e-17,0.059922798775478896,false,1,0
low_seed,109,108,-5.5134081259538705,3.0661392458616715e-6,24866.93101279976,1743.3434588263851,126202.10868528383,1777.3669041074388,51457.957021997216,4.395639653902731,3.474574189470927e-16,0.059237019790860566,false,1,0
low_seed,110,109,-5.523208292201673,2.99772443398459e-6,24426.030299120906,1721.2985318085516,127213.30919172487,1780.0441232202754,52048.383929098076,4.387870671103594,2.420252283784646e-16,0.05855097925801634,false,1,0
low_seed,111,110,-5.5330137401753845,2.9308005193422964e-6,23992.82176833406,1699.6382101461263,128222.77605224357,1782.4532443221867,52641.85702070564,4.380099428489137,1.7058127624570586e-16,0.05786472156245676,false,1,0
low_seed,112,111,-5.542824262909105,2.8653371929167414e-6,23567.133463157388,1678.3538961155164,129230.44786154496,1784.5927809771404,53238.36081166285,4.372325188856527,1.1944619691407378e-16,0.057178287050702874,false,1,0
low_seed,113,112,-5.552639650203699,2.8013046991549524e-6,23148.796902458853,1657.4371657951554,130236.2672422535,1786.4613073663706,53837.881398214115,4.3645471852231585,2.946680249534876e-16,0.05649171196126596,false,1,0
low_seed,114,113,-5.562459688379162,2.7386738287384057e-6,22737.646978221106,1636.8797639139827,131240.18095327096,1788.0574543077691,54440.40658695619,4.356764619218275,2.399970505243766e-16,0.05580502835080722,false,1,0
low_seed,115,114,-5.572284160004465,2.677415911411074e-6,22333.521853750794,1616.6735987621173,132242.14000163335,1789.3799049826953,55045.92603047785,4.34897665935989,1.6289319843572877e-16,0.055118264014920246,false,1,0
low_seed,116,115,-5.582112843602841,2.61750280887011e-6,21936.262863001815,1596.8107371572255,133242.09975840215,1790.427390357543,55654.4313702177,4.3411824392072145,1.4239237634888495e-16,0.05443144240291998,false,1,0
low_seed,117,116,-5.5919455133302565,2.558906907723396e-6,21545.714410877612,1577.2833994598338,134240.02007917452,1791.1986842858564,56265.9163871236,4.333381055377826,1.4774313793921617e-16,0.053744582525971855,false,1,0
low_seed,118,117,-5.6017819386245,2.5016011125186045e-6,21161.72387436794,1558.0839546303482,135235.86542985844,1791.6925982750863,56880.37716076252,4.3255715654176825,2.1489144910225163e-16,0.05305769885783349,false,1,0
low_seed,119,118,-5.6116218838221,2.4455588388486185e-6,20784.141504369716,1539.2049153202845,136229.60501841863,1791.9079759001318,57497.81223759543,4.317752985510876,7.534043132243034e-17,0.05237080122740967,false,1,0
low_seed,120,119,-5.621465107739873,2.390754006538783e-6,20412.82032802967,1520.6389329895671,137221.21293337288,1791.843686843632,58118.22280921325,4.309924288014589,3.787181213001981e-16,0.05168389470225123,false,1,0
low_seed,121,120,-5.631311363217563,2.3371610329217014e-6,20047.616051437493,1502.3787930413564,138210.66828989465,1791.4986205404941,58741.612901414475,4.30208439880317,3.1756708109710617e-16,0.05099697946203426,false,1,0
low_seed,122,121,-5.641160396617596,2.284754826206003e-6,19688.386962484637,1484.417409965142,139197.95538446872,1790.87167940134,59367.98957510503,4.294232194403491,6.893826432846554e-17,0.05031005066096304,false,1,0
low_seed,123,122,-5.651011947277444,2.2335107789460174e-6,19334.99383369059,1466.7478224782105,140183.06385914353,1789.9617715864151,59997.363140110516,4.286366498901736,2.3519394668442137e-16,0.0496230982779325,false,1,0
low_seed,124,123,-5.6608657469095585,2.1834047616200005e-6,18987.299824781756,1449.3631886547369,141165.98887653576,1788.7678032978863,60629.74738311582,4.278486080599526,9.580032023151372e-17,0.04893610695315621,false,1,0
low_seed,125,124,-5.670721518943162,2.134413116325365e-6,18645.17038479089,1432.2567810308933,142146.7313068667,1787.2886705544247,61265.15981108652,4.270589648394767,2.2262991903944904e-16,0.04824905580983147,false,1,0
low_seed,126,125,-5.680578977801433,2.0865126506002497e-6,18308.47315342376,1415.4219816733107,143125.2979284519,1785.52325040737,61903.62191168648,4.262675847859712,4.016005092248728e-17,0.04756191825925213,false,1,0
low_seed,127,126,-5.690437828106765,2.039680631381908e-6,17977.077861415724,1398.8522771970495,144101.70164322283,1783.470391552485,62545.15943238549,4.254743256985406,8.127151063400064e-17,0.04687466178759731,false,1,0
low_seed,128,127,-5.700297763805769,1.9938947791134773e-6,17650.856229576006,1382.5412537179216,145075.96170904048,1781.1289042854305,63189.80268015351,4.246790381558065,2.5763472602789857e-17,0.04618724772242532,false,1,0
low_seed,129,128,-5.7101584672045504,1.949133262012288e-6,17329.681866184124,1366.4825917224412,146048.1039907658,1778.497549742228,63837.58684387315,4.238815650128547,1.312047602483185e-16,0.04549963097665892,false,1,0
low_seed,130,129,-5.720019607903435,1.9053746905143655e-6,17013.430162370914,1350.6700608369792,147018.16123228188,1775.5750283582784,64488.55234186309,4.230817408531327,8.417069498909816e-17,0.04481175976759171,false,1,0
low_seed,131,130,-5.729880841618764,1.8625981119118572e-6,16701.97818507455,1335.0975144756806,147986.1733519298,1772.3599674705777,65142.745197209595,4.2227939139037485,1.2252219804824003e-16,0.04412357530813062,false,1,0
