seed,branch_index,step,q,b6,T,M,NK,CTL,B,logT,residual,max_real_eig,stable,n_unstable,n_imag
high_seed,130,129,-5.74377744610354,1.8039419327911147e-6,9.715206690130038e6,485788.8663424082,718.9549594595288,15.811980108271971,205.76705954707344,6.987452089311847,9.178336278484923e-14,-0.09451701923689933,true,0,0
high_seed,131,130,-5.733236566741447,1.8482615688280616e-6,9.714294411557483e6,485743.3409103889,719.0221996901557,15.813455373052495,205.78633676211598,6.9874113062256065,1.1158338788833667e-13,-0.09450010698327882,true,0,0
high_seed,132,131,-5.722695689694568,1.893670049185192e-6,9.713359629071865e6,485696.6924571258,719.0911116503635,15.81496731552089,205.80609325451792,6.987369513136954,1.185290048607149e-13,-0.09448278124590069,true,0,0
high_seed,133,132,-5.712154815079479,1.9401941238087018e-6,9.71240178524615e6,485648.89316469914,719.1617374042582,15.816516858541622,205.8263410841889,6.9873266848290525,1.2643630655798794e-13,-0.09446503196336556,true,0,0
high_seed,134,133,-5.701613943018666,1.987861199759557e-6,9.711420308730034e6,485599.91452033806,719.2341200995318,15.818104948751472,205.8470926217227,6.9872827954452355,1.140894536926302e-13,-0.09444684883166657,true,0,0
high_seed,135,134,-5.69107307364082,2.0366993573510736e-6,9.710414613896344e6,485549.72729877423,719.3083039966393,15.819732557199467,205.8683605567622,6.987237818472266,1.159693509928192e-13,-0.09442822129844125,true,0,0
high_seed,136,135,-5.680532207081162,2.0867373666824516e-6,9.709384100478157e6,485498.30154413055,719.3843344988212,15.821400680005635,205.89015790660935,6.987191726723124,1.4129184286629595e-13,-0.09440913855708274,true,0,0
high_seed,137,136,-5.669991343481774,2.1380047045779782e-6,9.708328153196428e6,485445.6065513361,719.462258183001,15.823110339038708,205.91249802508457,6.987144492319311,1.5088097425694e-13,-0.09438958954072688,true,0,0
high_seed,138,137,-5.65945048299195,2.1905315719417913e-6,9.707246141377775e6,485391.6108470503,719.542122831594,15.82486258261391,205.93539461164767,6.987096086672675,1.518517203155904e-13,-0.09436956291609173,true,0,0
high_seed,139,138,-5.6489096257685665,2.244348911538398e-6,9.706137418562217e6,485336.2821700859,719.6239774652443,15.826658486211068,205.9588617207854,6.987046480466709,1.5842521305957216e-13,-0.09434904707718292,true,0,0
high_seed,140,139,-5.638368771976472,2.2994884262093305e-6,9.705001322100556e6,485279.58745131333,719.7078723765298,15.828499153214016,205.9829137716764,6.986995643637348,1.5253251616164402e-13,-0.0943280301388498,true,0,0
high_seed,141,140,-5.627827921788897,2.3559825975366172e-6,9.703837172741106e6,485221.492793036,719.7938591646671,15.830385715671868,206.0075655581428,6.986943545353202,1.6230679815642756e-13,-0.09430649993019743,true,0,0
high_seed,142,141,-5.617287075387884,2.413864704963988e-6,9.7026442742055e6,485161.9634478176,719.8819907712433,15.83231933508282,206.0328322588966,6.986890153995251,1.820620073912603e-13,-0.09428444398784887,true,0,0
high_seed,143,142,-5.60674623296474,2.473168845387004e-6,9.701421912753193e6,485100.96379674756,719.9723215170187,15.83430120320152,206.05872944809332,6.98683543713596,1.9899415608520887e-13,-0.09426184954904776,true,0,0
high_seed,144,143,-5.596205394720518,2.5339299532235347e-6,9.700169356734443e6,485038.45732712955,720.0649071398303,15.836332542870462,206.08527310620042,6.986779361517796,2.0713414052608314e-13,-0.0942387035446115,true,0,0
high_seed,145,144,-5.585664560866514,2.5961838209763533e-6,9.698885856131354e6,484974.40660957526,720.159804833636,15.838414608876475,206.11247963119436,6.986721893031143,2.1832994319781012e-13,-0.0942149925917154,true,0,0
high_seed,146,145,-5.575123731624797,2.6599671202998447e-6,9.697570642086694e6,484908.7732744868,720.2570732887355,15.840548688833007,206.1403658500936,6.986662996691583,2.1423602618267466e-13,-0.09419070298652385,true,0,0
high_seed,147,146,-5.564582907228766,2.7253174235831222e-6,9.696222926420089e6,484841.51798791107,720.3567727332148,15.842736104089182,206.1689490308439,6.986602636616522,2.365527268431694e-13,-0.09416582069664217,true,0,0
high_seed,148,147,-5.554042087923735,2.7922732260621375e-6,9.694841901131295e6,484772.6004267458,720.458964975649,15.844978210666609,206.19824689456382,6.986540776001152,2.5114505677283804e-13,-0.09414033135340352,true,0,0
high_seed,149,148,-5.54350127396755,2.8608739684737303e-6,9.693426737890098e6,484701.9792532814,720.5637134491145,15.847276400224743,206.2282776281657,6.986477377093722,2.614181486631074e-13,-0.09411422024397978,true,0,0
high_seed,150,149,-5.532960465631237,2.9311600602647714e-6,9.691976587512532e6,484629.61208905757,720.6710832565512,15.849632101055937,206.25905989736424,6.986412401170082,2.7153444433727597e-13,-0.0940874723033127,true,0,0
high_seed,151,150,-5.522419663199684,3.0031729033699657e-6,9.690490579422953e6,484555.4554880148,720.7811412175256,15.852046779111207,206.29061286008607,6.986345808507498,2.818536927196582e-13,-0.09406007210586173,true,0,0
high_seed,152,151,-5.511878866972361,3.076954916572138e-6,9.68896782110158e6,484479.46490892116,720.8939559164406,15.854521939057717,206.32295618029616,6.986277558357707,2.9888088908209444e-13,-0.0940320038571688,true,0,0
high_seed,153,152,-5.501338077264078,3.1525495604591767e-6,9.687407397517107e6,484401.5946870509,721.0095977522511,15.857059125369302,206.35611004225368,6.986207608919173,3.152313898591961e-13,-0.0940032513852252,true,0,0
high_seed,154,153,-5.490797294405783,3.230001362992182e-6,9.685808370543895e6,484321.79800509743,721.1281389897291,15.859659923450959,206.3900951652141,6.986135917308541,3.352259279453029e-13,-0.093973798131651,true,0,0
high_seed,155,154,-5.480256518745397,3.3093559456996617e-6,9.684169778363314e6,484240.026863292,721.249653812343,15.862325960798698,206.42493281859348,6.986062439531245,3.5400561417041043e-13,-0.09394362714266721,true,0,0
high_seed,156,155,-5.469715750648703,3.3906600505129624e-6,9.682490634848777e6,484156.2320487087,721.3742183768074,15.865058908196215,206.46064483761236,6.985987130451243,3.614402209630611e-13,-0.09391272105987292,true,0,0
high_seed,157,156,-5.459174990500277,3.47396156725857e-6,9.680769928933967e6,484070.36310373223,721.5019108693615,15.867860480949128,206.49725363943486,6.98590994375987,3.7918162852828133e-13,-0.09388106211080512,true,0,0
high_seed,158,157,-5.448634238704467,3.5593095618231778e-6,9.679006623963749e6,483982.36829365866,721.6328115638419,15.870732440158946,206.53478223982316,6.98583083194374,4.1364881311260715e-13,-0.09384863209929326,true,0,0
high_seed,159,158,-5.438093495686427,3.646754305007842e-6,9.677199657027246e6,483892.1945734084,721.7670028816157,15.873676594037583,206.57325427032538,6.985749746251709,4.269801013861217e-13,-0.09381541239558928,true,0,0
high_seed,160,159,-5.427552761893208,3.7363473020879715e-6,9.67534793827258e6,483799.7875533215,721.9045694534491,15.876694799264401,206.6126939960189,6.985666636660832,4.5128380970445376e-13,-0.09378138392628076,true,0,0
high_seed,161,160,-5.4170120377949,3.8281413230961915e-6,9.673450350202665e6,483705.0914640086,722.0455981833702,15.879788962387005,206.65312633382428,6.985581451841304,4.739030593560527e-13,-0.09374652716397408,true,0,0
high_seed,162,161,-5.4064713238858495,3.922190433845613e-6,9.67150574695152e6,483608.0491202291,722.1901783146155,15.882961041267658,206.69457687141914,6.985494139120329,4.996594237793224e-13,-0.09371082211674389,true,0,0
high_seed,163,162,-5.395930620685925,4.018550027711415e-6,9.669512953540482e6,483508.60188376496,722.338401497732,15.88621304657704,206.7370718867691,6.985404644444897,5.319294793035286e-13,-0.09367424831734672,true,0,0
high_seed,164,163,-5.385389928741864,4.117276858189042e-6,9.667470765113737e6,483406.68962526345,722.4903618609161,15.889547043337119,206.7806383683004,6.985312912343427,5.6053964421669e-13,-0.09363678481218826,true,0,0
high_seed,165,164,-5.374849248628688,4.218429072247782e-6,9.665377946152467e6,483302.25068501045,722.6461560826834,15.89296515251491,206.82530403574123,6.985218885886219,5.742482271205639e-13,-0.09359841015004705,true,0,0
high_seed,166,165,-5.3643085809511915,4.322066244498909e-6,9.663233229667025e6,483195.2218326092,722.8058834669504,15.896469552669355,206.87109736165485,6.985122506644705,6.025113493623572e-13,-0.09355910237053594,true,0,0
high_seed,167,166,-5.353767926345519,4.428249412197983e-6,9.661035316366421e6,483085.5382255241,722.9696460206235,15.900062481653046,206.91804759369288,6.985023714649427,6.384342187674562e-13,-0.09351883899231114,true,0,0
high_seed,168,167,-5.343227285480818,4.537041111101442e-6,9.658782873804394e6,482973.133366456,723.1375485338017,15.903746238371436,206.96618477759688,6.984922448346708,6.704557539593509e-13,-0.09347759700100805,true,0,0
high_seed,169,168,-5.332686659060993,4.64850541219794e-6,9.656474535501355e6,482857.93905951467,723.3096986626874,15.907523184601157,207.01553978097834,6.984818644553976,7.123407308953568e-13,-0.09343535283690682,true,0,0
high_seed,170,169,-5.3221460478265445,4.762707959335526e-6,9.654108900041455e6,482739.8853651464,723.4862070153151,15.9113957468704,207.0661443179061,6.9847122384136755,7.497375437236212e-13,-0.09339208238232087,true,0,0
high_seed,171,170,-5.311605452556516,4.879716007766064e-6,9.651684530143954e6,482618.90055378055,723.6671872402153,15.915366418403462,207.11803097433523,6.984603163345733,7.910485242195462e-13,-0.09334776094869254,true,0,0
high_seed,172,171,-5.301064874070545,4.999598463628902e-6,9.649199951708073e6,482494.9110581523,723.8527561181253,15.919437761132297,207.17123323441234,6.98449135099851,8.228021157910168e-13,-0.09330236326340621,true,0,0
high_seed,173,172,-5.2905243132310265,5.122425924396237e-6,9.646653652830537e6,482367.84142426046,724.0430336568766,15.92361240777743,207.22578550768904,6.984376731198188,8.830029612372487e-13,-0.0932558634562913,true,0,0
high_seed,174,173,-5.279983770945396,5.248270720303114e-6,9.64404408279485e6,482237.6142609145,724.2381431895803,15.92789306400162,207.28172315728582,6.984259231896547,9.176624486612257e-13,-0.09320823504582061,true,0,0
high_seed,175,174,-5.269443248168541,5.377206956785543e-6,9.641369651031429e6,482104.1501878275,724.4382114762628,15.932282510638704,207.33908252903967,6.984138779117042,9.71810141402531e-13,-0.09315945092500033,true,0,0
high_seed,176,175,-5.2589027459053375,5.509310557950767e-6,9.638628726047657e6,481967.3677822059,724.6433688090698,15.936783606001013,207.39790098168223,6.984015296899147,1.0183803670844354e-12,-0.09310948334692565,true,0,0
high_seed,177,176,-5.24836226521334,5.644659311104061e-6,9.635819634326821e6,481827.1835237868,724.8537491212145,15.941399288268789,207.45821691808703,6.983888707240886,1.0703814884402812e-12,-0.09305830391001733,true,0,0
high_seed,178,177,-5.237821807205611,5.7833329123572464e-6,9.632940659194997e6,481683.51173827297,725.0694900998054,15.946132577964601,207.5200698176325,6.98375893003947,1.137043610484291e-12,-0.09300588354290534,true,0,0
high_seed,179,178,-5.22728137305371,5.925413013344413e-6,9.629990039654693e6,481536.2645391112,725.2907333027312,15.950986580516863,207.58350026972784,6.983625883030004,1.1998362452972322e-12,-0.09295219248897588,true,0,0
high_seed,180,179,-5.216740963990855,6.0709832690710036e-6,9.626965969184287e6,481385.35176755866,725.5176242797717,15.955964488915814,207.64855000855255,6.983489481722136,1.2580414222747416e-12,-0.0928972002905558,true,0,0
high_seed,181,180,-5.206200581315253,6.220129386922964e-6,9.623866594501976e6,481230.6809309812,725.7503126981156,15.961069586466346,207.71526194905826,6.983349639334622,1.3211291866810207e-12,-0.09284087577272557,true,0,0
high_seed,182,181,-5.195660226393625,6.372939176863154e-6,9.620690014293162e6,481072.1571393232,725.9889524724755,15.966305249641412,207.78368022429188,6.983206266727686,1.3864015471389316e-12,-0.09278318702676094,true,0,0
high_seed,183,182,-5.185119900664925,6.529502602842865e-6,9.617434277899927e6,480909.68303968495,726.2337019000033,15.971674951040894,207.85385022409446,6.9830592723331035,1.4636872887384003e-12,-0.09272410139318658,true,0,0
high_seed,184,183,-5.174579605644272,6.68991183545679e-6,9.614097383971376e6,480743.1587489475,726.4847238002122,15.977182262460078,207.92581863523824,6.98290856208192,1.5332494727317151e-12,-0.09266358544442521,true,0,0
high_seed,185,184,-5.164039342927101,6.854261305870439e-6,9.610677279073467e6,480572.48178437253,726.7421856601339,15.982830858072914,207.99963348306358,6.982754039329704,1.6179870015016504e-12,-0.09260160496704295,true,0,0
high_seed,186,185,-5.153499114193555,7.022647761049426e-6,9.607171856256966e6,480397.5469921117,727.0062597849341,15.98862451773515,208.07534417468355,6.982595604779232,1.7093145825087802e-12,-0.09253812494356883,true,0,0
high_seed,187,186,-5.142958921213126,7.195170320320877e-6,9.603578953581978e6,480218.246473549,727.277123454242,15.994567130412445,208.1530015438291,6.982433156400514,1.8044474530773635e-12,-0.09247310953388174,true,0,0
high_seed,188,187,-5.132418765849558,7.371930533297545e-6,9.599896352597676e6,480034.4695094032,727.5549590844445,16.000662697739518,208.2326578974029,6.982266589348033,1.898695342795874e-12,-0.09240652205615196,true,0,0
high_seed,189,188,-5.1218786500660345,7.553032439195927e-6,9.596121776775489e6,479846.10248150886,727.8399543972228,16.00691533771594,208.31436706382667,6.982095795875096,1.9988799246162775e-12,-0.09233832496731512,true,0,0
high_seed,190,189,-5.111338575930665,7.738582627580219e-6,9.59225288989424e6,479653.02879219665,728.1323025946087,16.013329288545037,208.39818444325837,6.981920665245174,2.1058396970226333e-12,-0.09226847984307826,true,0,0
high_seed,191,190,-5.100798545622287,7.9286903005646e-6,9.588287294375403e6,479455.1287811812,728.4322025408779,16.01990891262256,208.4841670597723,6.9817410836401,2.216602193775198e-12,-0.09219694735743,true,0,0
high_seed,192,191,-5.090258561436606,8.123467336506789e-6,9.584222529566746e6,479252.2796398744,728.7398589515826,16.026658700681942,208.57237361558632,6.981556934064989,2.338344587921273e-12,-0.09212368726165063,true,0,0
high_seed,193,192,-5.07971862579269,8.323028355226463e-6,9.58005606997248e6,479044.3553230252,729.0554825900678,16.033583276103577,208.66286454743755,6.981368096249766,2.4661168665762925e-12,-0.09204865836279037,true,0,0
high_seed,194,193,-5.069178741239847,8.527490784782717e-6,9.575785323427945e6,478831.2264575898,729.3792904718262,16.040687399396006,208.75570208520804,6.981174446547111,2.6068569765235495e-12,-0.09197181850161468,true,0,0
high_seed,195,194,-5.058638910464901,8.736974929845233e-6,9.571407629216798e6,478612.76024873013,729.7115060770626,16.047975972856957,208.8509503129052,6.980975857826706,2.740911655923341e-12,-0.09189312452999193,true,0,0
high_seed,196,195,-5.048099136299897,8.951604041694421e-6,9.566920256128576e6,478388.82038283604,730.0523595718639,16.05545404542315,208.9486752321116,6.980772199365613,2.8855990829192677e-12,-0.09181253228769402,true,0,0
high_seed,197,196,-5.037559421730267,9.171504389886228e-6,9.562320400454404e6,478159.26692745637,730.4020880383918,16.063126817717862,209.04894482802564,6.980563336734591,3.044945142529495e-12,-0.09172999657860567,true,0,0
high_seed,198,197,-5.0270197699034656,9.396805335618057e-6,9.557605183918547e6,477923.9562280269,730.7609357145394,16.070999647305925,209.15182913821712,6.9803491316802075,3.2202053863006344e-12,-0.0916454711463118,true,0,0
high_seed,199,198,-5.016480184138139,9.627639406832316e-6,9.552771651543325e6,477682.7408012696,731.1291542435173,16.079078054166462,209.25740032423263,6.980129442002521,3.4001530183545585e-12,-0.09155890864904084,true,0,0
high_seed,200,199,-5.005940667933824,9.864142375095121e-6,9.547816769444881e6,477435.4692251391,731.5070029338659,16.08736772639406,209.36573274619283,6.979904121428164,3.5792021333242153e-12,-0.0914702606339394,true,0,0
high_seed,201,200,-4.995401224981235,1.0106453334287657e-5,9.542737422557158e6,477181.98602518375,731.8947490304084,16.09587452613984,209.47690304052966,6.979673019478605,3.767505381302267e-12,-0.09137947751065453,true,0,0
high_seed,202,201,-4.984861859173176,1.0354714781148245e-5,9.537530412281234e6,476922.1315571764,732.2926679967069,16.10460449580477,209.59099020102656,6.979435981333363,3.984964022512086e-12,-0.091286508524197,true,0,0
high_seed,203,202,-4.974322574616104,1.0609072697703742e-5,9.5321924540572e6,476655.74188587954,732.7010438095919,16.11356386449746,209.70807566332104,6.979192847687951,4.2068007249911416e-12,-0.09119130172705009,true,0,0
high_seed,204,203,-4.963783375642398,1.086967663562895e-5,9.526720174855413e6,476382.64865978074,733.1201692664063,16.122759054770736,209.82824339305907,6.978943454606304,4.438235455195099e-12,-0.09109380395050834,true,0,0
high_seed,205,204,-4.95324426682338,1.1136679802573012e-5,9.521110110583993e6,476102.6789816473,733.5503463056001,16.132196689650893,209.95157997787902,6.978687633367421,4.690732518055534e-12,-0.09099396077518834,true,0,0
high_seed,206,205,-4.942705252983127,1.141023915049226e-5,9.51535870340924e6,475815.655274728,733.9918863413826,16.141883599975,210.07817472343237,6.978425210305963,4.941961639367058e-12,-0.09089171650071226,true,0,0
high_seed,207,206,-4.93216633921314,1.1690515466028851e-5,9.509462298985334e6,475521.39514442714,734.445110613175,16.15182683205267,210.20811975365083,6.9781560066465085,5.220301146962942e-12,-0.0907870141144913,true,0,0
high_seed,208,207,-4.921627530887917,1.1977673462974672e-5,9.50341714358976e6,475219.7112352664,734.9103505506372,16.162033655669156,210.34151011548522,6.9778798383311536,5.515190037589678e-12,-0.09067979525959412,true,0,0
high_seed,209,208,-4.911088833681493,1.227188187686022e-5,9.49721938116049e6,474910.41108294175,735.3879481551126,16.17251157244839,210.47844388835443,6.977596515840161,5.82842520736607e-12,-0.09057000020165185,true,0,0
high_seed,210,209,-4.90055025358502,1.2573313561707659e-5,9.490865050230894e6,474593.29696126975,735.8782563983708,16.183268324595023,210.61902229856355,6.977305844005282,6.1654897498084104e-12,-0.09045756779475697,true,0,0
high_seed,211,210,-4.890011796925438,1.2882145588987619e-5,9.484350080758119e6,474268.16572381405,736.3816396395886,16.19431190403629,210.76334983895256,6.977007621815418,6.499929891303933e-12,-0.09034243544630152,true,0,0
high_seed,212,211,-4.879473470385339,1.3198559348818465e-5,9.477670290840408e6,473934.80863996263,736.8984740615782,16.205650561985713,210.9115343940728,6.976701642214225,6.8809876262034755e-12,-0.09022453908071784,true,0,0
high_seed,213,212,-4.8689352810240765,1.3522740653446735e-5,9.470821383318642e6,473593.0112252222,737.4291481273143,16.21729281895175,211.06368737118962,6.9763876918892604,7.271246405998112e-12,-0.09010381310205884,true,0,0
high_seed,214,213,-4.858397236300233,1.3854879843046642e-5,9.46379894225721e6,473242.55306548515,737.9740630579045,16.229247475216265,211.21992383744035,6.9760655510522405,7.675171108029168e-12,-0.08998019035536552,true,0,0
high_seed,215,214,-4.847859344095521,1.4195171893875844e-5,9.456598429298876e6,472883.20763499895,738.533633333213,16.24152362180957,211.38036266349454,6.975734993209963,8.119454747461805e-12,-0.08985360208675525,true,0,0
high_seed,216,215,-4.837321612740224,1.4543816528824062e-5,9.44921517988821e6,472514.74210777425,739.1082872164069,16.254130652009877,211.54512667408338,6.975395784925395,8.588808927392846e-12,-0.08972397790218442,true,0,0
high_seed,217,216,-4.826784051040294,1.4901018330389398e-5,9.441644399357794e6,472136.9171621328,739.6984673038213,16.267078273397367,211.71434280579473,6.975047685568434,9.081243916211797e-12,-0.08959124572478389,true,0,0
high_seed,218,217,-4.816246668306205,1.526698685611657e-5,9.433881158871029e6,471749.48677809484,740.3046311015908,16.280376520495054,211.88814227255534,6.974690447055783,9.614558229589823e-12,-0.08945533175073511,true,0,0
high_seed,219,218,-4.805709474383708,1.5641936756529203e-5,9.425920391215248e6,471352.19802728604,740.9272516306095,16.294035768030408,212.06666073924296,6.974323813579377,1.0182846978687675e-11,-0.08931616040356996,true,0,0
high_seed,220,219,-4.795172479686609,1.602608789558672e-5,9.417756886438143e6,470944.7908550169,741.5668180615041,16.30806674485476,212.25003850391704,6.973947521322727,1.0766636577378624e-11,-0.08917365428683693,true,0,0
high_seed,221,220,-4.784635695231723,1.6419665473694057e-5,9.40938528732057e6,470526.9978541882,742.2238363813834,16.32248054855888,212.43842068916922,6.9735612981645545,1.139626272229936e-11,-0.08902773413503651,true,0,0
high_seed,222,221,-4.774099132676167,1.6822900153289837e-5,9.400800084677998e6,470098.54403063504,742.898830094281,16.3372886608272,212.63195744315163,6.973164863368999,1.2070843150558373e-11,-0.08887831876271779,true,0,0
high_seed,223,222,-4.76356280435715,1.723602818703625e-5,9.39199561248271e6,469659.14655951405,743.5923409573342,16.352502963574906,212.83080415086124,6.972757927261681,1.2791171866018582e-11,-0.08872532501166137,true,0,0
high_seed,224,223,-4.753026723334464,1.7659291548629668e-5,9.382966042798342e6,469208.514532316,744.3049297548692,16.3681357559158,213.03512165630917,6.972340190890817,1.3545038104677302e-11,-0.08856866769601088,true,0,0
high_seed,225,224,-4.742490903435857,1.809293806624803e-5,9.373705380517626e6,468746.3486940454,745.0371771127577,16.38419977201257,213.24507649625232,6.971911345672551,1.4353954179030504e-11,-0.08840825954525425,true,0,0
high_seed,226,225,-4.731955359305524,1.8537221558646303e-5,9.364207457894294e6,468272.3411701153,745.7896843555096,16.40070819986354,213.46084114619623,6.971471073019623,1.5212303490449647e-11,-0.08824401114492014,true,0,0
high_seed,227,226,-4.721420106455939,1.89924019739062e-5,9.354465928858783e6,467786.1751824392,746.563074408833,16.41767470108575,213.6825942794512,6.9710190439524,1.6140848871821544e-11,-0.08807583087486567,true,0,0
high_seed,228,227,-4.710885161323287,1.9458745530841305e-5,9.344474263107361e6,467287.524754203,747.3579927505151,16.435113431756722,213.9105210400656,6.97055491869127,1.711701344165329e-11,-0.08790362484499606,true,0,0
high_seed,229,228,-4.700350541326775,1.9936524863051716e-5,9.334225739953434e6,466776.0544027523,748.1751084127408,16.45303906438341,214.14481333052603,6.970078346229295,1.8136974053481595e-11,-0.08772729682828578,true,0,0
high_seed,230,229,-4.689816264932119,2.042601916561561e-5,9.323713441929143e6,466251.41882000386,749.0151150391661,16.47146681107075,214.38567011518185,6.9695889638839805,1.9253583557154796e-11,-0.08754674819090605,true,0,0
high_seed,231,230,-4.679282351719546,2.092751434439676e-5,9.312930248124767e6,465713.2625397543,749.8787320003156,16.490412447968342,214.63329774041853,6.969086396826902,2.0444284337430292e-11,-0.08736187781931463,true,0,0
high_seed,232,231,-4.6687488224566405,2.144130316793808e-5,9.301868827252336e6,465161.219591209,750.7667055711831,16.50989234107975,214.88791027269144,6.968570257589863,2.169289099731073e-11,-0.08717258204409455,true,0,0
high_seed,233,232,-4.658215699176457,2.196768542190079e-5,9.29052163041948e6,464594.91313803114,751.6798101751573,16.529923473525123,215.14972985560567,6.968040145546169,2.3042431834593666e-11,-0.08697875456034704,true,0,0
high_seed,234,233,-4.647683005261293,2.2506968065997083e-5,9.278880883598559e6,464013.95510216197,752.6188496987245,16.55052347435447,215.41898708732424,6.96749564636549,2.4478622681889732e-11,-0.0867802863444255,true,0,0
high_seed,235,234,-4.63715076553259,2.30594653933517e-5,9.266938579774642e6,463417.94577159703,753.5846588818041,16.57171064901792,215.69592141969252,6.966936331440666,2.6005064077737245e-11,-0.0865770655667662,true,0,0
high_seed,236,235,-4.626619006347471,2.362549919221223e-5,9.254686470755856e6,462806.47339128505,754.5781047888689,16.593504011605912,215.98078158056555,6.966361757284717,2.7637797603891073e-11,-0.08636897750057645,true,0,0
high_seed,237,236,-4.616087755702447,2.4205398909912484e-5,9.242116058627453e6,462179.11373622564,755.6000883664964,16.61592331898286,216.27382602095682,6.965771464896169,2.9391837561813746e-11,-0.08615590442610377,true,0,0
high_seed,238,237,-4.605557043344905,2.4799501818973763e-5,9.229218586830692e6,461535.4296658173,756.651546093383,16.638989106946436,216.57532338874253,6.96516497909066,3.126129041397379e-11,-0.08593772553018691,true,0,0
high_seed,239,238,-4.5950269008930205,2.5408153185208707e-5,9.21598503084608e6,460874.97065843217,757.7334517293768,16.662722728556126,216.88555303080477,6.964541807796686,3.3256634664530924e-11,-0.08571431680080657,true,0,0
high_seed,240,239,-4.584497361964812,2.6031706437668995e-5,9.202406088458667e6,460197.2723251043,758.8468181706473,16.687146394786886,217.204805525659,6.963901441313118,3.5403393209529155e-11,-0.08548555091626106,true,0,0
high_seed,241,240,-4.573968462317117,2.6670523340251632e-5,9.188472169582473e6,459501.8559011856,759.9926994186412,16.71228321767528,217.53338324876316,6.963243351525981,3.769587899104083e-11,-0.08525129712863988,true,0,0
high_seed,242,241,-4.563440239995359,2.732497416474905e-5,9.174173385618951e6,458788.2277147134,761.1721926711784,16.738157256141363,217.87160097290862,6.962566991081797,4.0160027275356926e-11,-0.08501142114119378,true,0,0
high_seed,243,242,-4.552912735495032,2.79954378650955e-5,9.15949953832307e6,458055.878630171,762.3864405446938,16.764793564683142,218.219786506283,6.961871792514556,4.279502872410466e-11,-0.08476578497917345,true,0,0
high_seed,244,243,-4.54238599193595,2.868230225252475e-5,9.144440108148502e6,457304.2834662131,763.6366334374604,16.792218245159333,218.57828137102643,6.961157167323168,4.561847487778877e-11,-0.0845142468537129,true,0,0
high_seed,245,244,-4.531860055250383,2.938596417131224e-5,9.128984242041707e6,456532.9003858495,764.9240120444287,16.820458501893025,218.94744152534204,6.960422504995999,4.8661300069282326e-11,-0.0842566610182384,true,0,0
high_seed,246,245,-4.522878745280337,3.000000000000001e-5,9.11547356322821e6,455858.59723592125,766.0529326286503,16.84522266473811,219.27116516597027,6.95977928350403,1.857197252198062e-14,-0.08403196332562962,true,0,0
